Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;;;data39;data45;data70;;data323;data358;data403;data443
ftv38.atsp;100;0.1;100;0.85;0;1;4300;2064;0.0123156;;;;1682;1835;41689;;1966;2046;3154;3602
ftv38.atsp;100;0.1;100;0.85;0;1;4300;2064;0.0108046;;;;1682;1835;41692;;1972;2046;3157;3605
ftv38.atsp;100;0.1;100;0.85;0;1;4300;1842;0.011595;;;;1682;1835;41697;;1991;2049;3175;3607
ftv38.atsp;100;0.1;100;0.85;0;1;4300;1884;0.0111334;;;;1683;1836;41702;;1991;2050;3178;3608
ftv38.atsp;100;0.1;100;0.85;0;1;4300;2112;0.0125322;;;;1685;1836;41703;;1992;2050;3180;3612
ftv38.atsp;100;0.1;100;0.85;0;1;4300;1886;0.0111443;;;;1685;1836;41705;;1994;2052;3181;3613
ftv38.atsp;100;0.1;100;0.85;0;2;4300;2264;0.0109863;;;;1686;1836;41731;;1995;2053;3183;3619
ftv38.atsp;100;0.1;100;0.85;0;2;4300;2418;0.0108564;;;;1686;1838;41749;;1999;2055;3187;3622
ftv38.atsp;100;0.1;100;0.85;0;2;4300;2569;0.010909;;;;1686;1838;41749;;2000;2055;3194;3623
ftv38.atsp;100;0.1;100;0.85;0;2;4300;2622;0.0116855;;;;1686;1838;41750;;2000;2056;3194;3624
ftv38.atsp;100;0.1;100;0.85;0;2;4300;2430;0.0106775;;;;1687;1838;41759;;2004;2057;3195;3629
ftv38.atsp;100;0.1;100;0.85;0;2;4300;2665;0.0107505;;;;1687;1839;41762;;2005;2059;3198;3632
ftv38.atsp;100;0.1;100;0.85;0;2;4300;2633;0.0107759;;;;1688;1839;41764;;2005;2059;3198;3636
ftv38.atsp;100;0.1;100;0.85;0;2;4300;2231;0.0108112;;;;1688;1839;41774;;2005;2061;3206;3640
ftv38.atsp;100;0.1;100;0.9;1;0;6600;2194;0.0160373;;;;1688;1839;41778;;2005;2065;3209;3643
ftv38.atsp;100;0.1;100;0.9;1;0;6600;2087;0.0166623;;;;1688;1840;41782;;2011;2069;3210;3643
ftv38.atsp;100;0.1;100;0.9;1;0;6600;1876;0.0165033;;;;1688;1840;41799;;2012;2069;3212;3643
ftv38.atsp;100;0.1;100;0.9;1;0;6600;2071;0.0162401;;;;1689;1840;41807;;2012;2075;3213;3643
ftv38.atsp;100;0.1;100;0.9;1;0;6600;1889;0.0170552;;;;1689;1840;41807;;2013;2075;3215;3644
ftv38.atsp;100;0.1;100;0.9;1;0;6600;2024;0.0163714;;;;1689;1841;41808;;2016;2076;3216;3645
ftv38.atsp;100;0.1;100;0.9;1;0;6600;2104;0.0162912;;;;1690;1842;41812;;2021;2077;3218;3651
ftv38.atsp;100;0.1;100;0.9;1;0;6600;2137;0.016127;;;;1690;1843;41813;;2021;2078;3220;3654
ftv38.atsp;100;0.1;100;0.9;1;1;6600;1819;0.0169448;;;;1690;1843;41820;;2021;2082;3221;3655
ftv38.atsp;100;0.1;100;0.9;1;1;6600;2071;0.0167408;;;;1690;1843;41820;;2026;2082;3221;3656
ftv38.atsp;100;0.1;100;0.9;1;1;6600;1833;0.0181241;;;;1690;1843;41821;;2026;2082;3221;3657
ftv38.atsp;100;0.1;100;0.9;1;1;6600;1843;0.0170733;;;;1691;1843;41831;;2028;2085;3223;3657
ftv38.atsp;100;0.1;100;0.9;1;1;6600;1940;0.0175137;;;;1691;1844;41831;;2030;2090;3224;3657
ftv38.atsp;100;0.1;100;0.9;1;1;6600;2059;0.0169611;;;;1691;1844;41840;;2032;2092;3225;3658
ftv38.atsp;100;0.1;100;0.9;1;1;6600;1860;0.0167583;;;;1691;1844;41846;;2033;2095;3227;3658
ftv38.atsp;100;0.1;100;0.9;1;1;6600;1954;0.0169826;;;;1691;1845;41847;;2037;2095;3227;3659
ftv38.atsp;100;0.1;100;0.9;1;2;6600;2453;0.0166784;;;;1692;1846;41856;;2037;2096;3228;3660
ftv38.atsp;100;0.1;100;0.9;1;2;6600;2553;0.0166025;;;;1692;1846;41861;;2039;2098;3228;3660
ftv38.atsp;100;0.1;100;0.9;1;2;6600;2447;0.0165296;;;;1692;1847;41861;;2040;2099;3229;3660
ftv38.atsp;100;0.1;100;0.9;1;2;6600;2402;0.0167027;;;;1692;1847;41862;;2042;2100;3230;3662
ftv38.atsp;100;0.1;100;0.9;1;2;6600;2309;0.016835;;;;1692;1847;41865;;2043;2102;3232;3663
ftv38.atsp;100;0.1;100;0.9;1;2;6600;2691;0.0175043;;;;1692;1847;41870;;2044;2103;3233;3664
ftv38.atsp;100;0.1;100;0.9;1;2;6600;2112;0.0172556;;;;1693;1847;41874;;2049;2112;3234;3666
ftv38.atsp;100;0.1;100;0.9;1;2;6600;2171;0.0167532;;;;1693;1848;41889;;2049;2114;3235;3666
ftv38.atsp;100;0.1;100;0.9;0;0;6600;2216;0.0160393;;;;1693;1848;41899;;2051;2115;3236;3669
ftv38.atsp;100;0.1;100;0.9;0;0;6600;2156;0.0164568;;;;1693;1849;41900;;2051;2115;3236;3669
ftv38.atsp;100;0.1;100;0.9;0;0;6600;1990;0.016296;;;;1693;1849;41904;;2051;2117;3241;3670
ftv38.atsp;100;0.1;100;0.9;0;0;6600;2007;0.0166469;;;;1694;1850;41907;;2053;2117;3241;3672
ftv38.atsp;100;0.1;100;0.9;0;0;6600;2107;0.01751;;;;1694;1850;41913;;2054;2119;3241;3676
ftv38.atsp;100;0.1;100;0.9;0;0;6600;2097;0.0203954;;;;1694;1850;41913;;2054;2121;3242;3677
ftv38.atsp;100;0.1;100;0.9;0;0;6600;2064;0.0164787;;;;1694;1851;41919;;2055;2121;3243;3678
ftv38.atsp;100;0.1;100;0.9;0;0;6600;2292;0.0162596;;;;1694;1851;41919;;2057;2123;3244;3678
ftv38.atsp;100;0.1;100;0.9;0;1;6600;2061;0.0171078;;;;1695;1851;41922;;2059;2123;3245;3678
ftv38.atsp;100;0.1;100;0.9;0;1;6600;1723;0.017399;;;;1695;1852;41932;;2061;2126;3245;3679
ftv38.atsp;100;0.1;100;0.9;0;1;6600;1753;0.0172825;;;;1695;1852;41933;;2061;2126;3245;3679
ftv38.atsp;100;0.1;100;0.9;0;1;6600;1963;0.0164274;;;;1695;1852;41936;;2061;2131;3246;3680
ftv38.atsp;100;0.1;100;0.9;0;1;6600;1885;0.0166395;;;;1695;1852;41937;;2061;2136;3246;3680
ftv38.atsp;100;0.1;100;0.9;0;1;6600;1773;0.016294;;;;1696;1852;41942;;2062;2136;3246;3682
ftv38.atsp;100;0.1;100;0.9;0;1;6600;1935;0.0167303;;;;1696;1852;41942;;2062;2142;3247;3682
ftv38.atsp;100;0.1;100;0.9;0;1;6600;1818;0.0163479;;;;1696;1852;41958;;2062;2147;3248;3683
ftv38.atsp;100;0.1;100;0.9;0;2;6600;2395;0.0177242;;;;1696;1854;41963;;2064;2148;3248;3684
ftv38.atsp;100;0.1;100;0.9;0;2;6600;2437;0.0167427;;;;1697;1854;41963;;2065;2151;3249;3685
ftv38.atsp;100;0.1;100;0.9;0;2;6600;2386;0.0161193;;;;1697;1854;41969;;2067;2154;3249;3689
ftv38.atsp;100;0.1;100;0.9;0;2;6600;2510;0.0167439;;;;1697;1855;41975;;2068;2154;3251;3693
ftv38.atsp;100;0.1;100;0.9;0;2;6600;2410;0.0177943;;;;1697;1856;41975;;2068;2155;3251;3694
ftv38.atsp;100;0.1;100;0.9;0;2;6600;2297;0.0162325;;;;1697;1856;41977;;2071;2155;3251;3695
ftv38.atsp;100;0.1;100;0.9;0;2;6600;2700;0.0174205;;;;1698;1856;41989;;2073;2157;3254;3696
ftv38.atsp;100;0.1;100;0.9;0;2;6600;2241;0.0161836;;;;1698;1856;41990;;2073;2161;3254;3697
ftv38.atsp;100;0.1;100;0.95;1;0;13500;1938;0.0322546;;;;1699;1857;41991;;2074;2161;3254;3697
ftv38.atsp;100;0.1;100;0.95;1;0;13500;1880;0.0329249;;;;1699;1857;41997;;2074;2164;3258;3700
ftv38.atsp;100;0.1;100;0.95;1;0;13500;1989;0.0324438;;;;1699;1857;41999;;2075;2167;3259;3703
ftv38.atsp;100;0.1;100;0.95;1;0;13500;1983;0.0323687;;;;1699;1857;42000;;2075;2168;3260;3705
ftv38.atsp;100;0.1;100;0.95;1;0;13500;2106;0.0336723;;;;1700;1857;42001;;2080;2169;3261;3705
ftv38.atsp;100;0.1;100;0.95;1;0;13500;1812;0.0323075;;;;1700;1858;42002;;2082;2169;3261;3707
ftv38.atsp;100;0.1;100;0.95;1;0;13500;2033;0.0326793;;;;1700;1859;42006;;2082;2169;3262;3709
ftv38.atsp;100;0.1;100;0.95;1;0;13500;1923;0.032919;;;;1700;1859;42020;;2082;2175;3263;3710
ftv38.atsp;100;0.1;100;0.95;1;1;13500;1865;0.0335076;;;;1701;1859;42023;;2083;2178;3264;3710
ftv38.atsp;100;0.1;100;0.95;1;1;13500;1766;0.0388649;;;;1701;1859;42032;;2083;2180;3266;3715
ftv38.atsp;100;0.1;100;0.95;1;1;13500;1855;0.0334841;;;;1701;1860;42034;;2084;2183;3266;3716
ftv38.atsp;100;0.1;100;0.95;1;1;13500;1786;0.0335085;;;;1701;1860;42035;;2085;2184;3272;3717
ftv38.atsp;100;0.1;100;0.95;1;1;13500;1661;0.0339287;;;;1701;1860;42040;;2085;2186;3273;3721
ftv38.atsp;100;0.1;100;0.95;1;1;13500;1852;0.0337522;;;;1701;1860;42040;;2086;2189;3274;3723
ftv38.atsp;100;0.1;100;0.95;1;1;13500;1813;0.0386649;;;;1701;1860;42041;;2086;2189;3275;3727
ftv38.atsp;100;0.1;100;0.95;1;1;13500;1730;0.033741;;;;1702;1861;42047;;2088;2191;3276;3730
ftv38.atsp;100;0.1;100;0.95;1;2;13500;2200;0.0332901;;;;1702;1861;42051;;2088;2191;3283;3733
ftv38.atsp;100;0.1;100;0.95;1;2;13500;2678;0.032963;;;;1702;1861;42053;;2090;2192;3284;3734
ftv38.atsp;100;0.1;100;0.95;1;2;13500;2097;0.0334051;;;;1702;1863;42067;;2092;2192;3288;3735
ftv38.atsp;100;0.1;100;0.95;1;2;13500;2151;0.0342828;;;;1702;1863;42070;;2098;2194;3296;3738
ftv38.atsp;100;0.1;100;0.95;1;2;13500;2246;0.033024;;;;1703;1863;42079;;2101;2194;3298;3740
ftv38.atsp;100;0.1;100;0.95;1;2;13500;2220;0.0331152;;;;1703;1863;42084;;2106;2203;3299;3740
ftv38.atsp;100;0.1;100;0.95;1;2;13500;2098;0.0353674;;;;1703;1864;42092;;2107;2205;3300;3743
ftv38.atsp;100;0.1;100;0.95;1;2;13500;2182;0.0332152;;;;1704;1864;42092;;2109;2206;3309;3744
ftv38.atsp;100;0.1;100;0.95;0;0;13500;1997;0.0336431;;;;1704;1864;42093;;2113;2207;3311;3756
ftv38.atsp;100;0.1;100;0.95;0;0;13500;1923;0.0324076;;;;1704;1865;42095;;2116;2207;3311;3764
ftv38.atsp;100;0.1;100;0.95;0;0;13500;1819;0.0323384;;;;1704;1865;42097;;2122;2208;3312;3787
ftv38.atsp;100;0.1;100;0.95;0;0;13500;2000;0.0327735;;;;1704;1865;42102;;2122;2222;3313;3789
ftv38.atsp;100;0.1;100;0.95;0;0;13500;1875;0.0330744;;;;1704;1866;42105;;2133;2223;3318;3796
ftv38.atsp;100;0.1;100;0.95;0;0;13500;2074;0.0321716;;;;1705;1866;42109;;2141;2224;3322;3815
ftv38.atsp;100;0.1;100;0.95;0;0;13500;1887;0.0328412;;;;1705;1866;42113;;2141;2225;3336;3815
ftv38.atsp;100;0.1;100;0.95;0;0;13500;1823;0.0329289;;;;1705;1867;42126;;2147;2226;3349;3835
ftv38.atsp;100;0.1;100;0.95;0;1;13500;1960;0.0344177;;;;1705;1867;42127;;2150;2226;3350;3843
ftv38.atsp;100;0.1;100;0.95;0;1;13500;1612;0.0334391;;;;1706;1867;42133;;2151;2228;3360;3846
ftv38.atsp;100;0.1;100;0.95;0;1;13500;1759;0.0337103;;;;1706;1867;42157;;2164;2235;3365;3851
ftv38.atsp;100;0.1;100;0.95;0;1;13500;1662;0.0337538;;;;1706;1868;42157;;2166;2235;3366;3853
ftv38.atsp;100;0.1;100;0.95;0;1;13500;1739;0.035219;;;;1706;1868;42157;;2172;2243;3367;3870
ftv38.atsp;100;0.1;100;0.95;0;1;13500;1826;0.0368487;;;;1706;1868;42162;;2179;2246;3375;3872
ftv38.atsp;100;0.1;100;0.95;0;1;13500;1886;0.0340525;;;;1706;1868;42164;;2192;2248;3385;3872
ftv38.atsp;100;0.1;100;0.95;0;1;13500;1693;0.0348459;;;;1706;1869;42168;;2193;2256;3386;3877
ftv38.atsp;100;0.1;100;0.95;0;2;13500;2350;0.033969;;;;1707;1869;42169;;2197;2264;3405;3885
ftv38.atsp;100;0.1;100;0.95;0;2;13500;2413;0.034966;;;;1707;1869;42183;;2198;2264;3411;3892
ftv38.atsp;100;0.1;100;0.95;0;2;13500;2019;0.0333659;;;;1707;1870;42188;;2199;2270;3411;3897
ftv38.atsp;100;0.1;100;0.95;0;2;13500;2490;0.0338441;;;;1707;1870;42191;;2200;2273;3413;3897
ftv38.atsp;100;0.1;100;0.95;0;2;13500;2219;0.0334882;;;;1707;1870;42193;;2202;2275;3423;3905
ftv38.atsp;100;0.1;100;0.95;0;2;13500;2248;0.0330476;;;;1707;1871;42195;;2206;2276;3423;3906
ftv38.atsp;100;0.1;100;0.95;0;2;13500;2317;0.0334879;;;;1708;1871;42196;;2207;2284;3433;3906
ftv38.atsp;100;0.1;100;0.95;0;2;13500;2056;0.0334365;;;;1708;1871;42196;;2209;2289;3443;3911
ftv38.atsp;100;0.1;100;0.99;1;0;68800;1755;0.166282;;;;1708;1871;42197;;2210;2293;3445;3911
ftv38.atsp;100;0.1;100;0.99;1;0;68800;1832;0.166114;;;;1708;1872;42210;;2213;2294;3451;3919
ftv38.atsp;100;0.1;100;0.99;1;0;68800;1836;0.167146;;;;1708;1873;42211;;2213;2299;3452;3926
ftv38.atsp;100;0.1;100;0.99;1;0;68800;1783;0.188106;;;;1708;1873;42212;;2214;2300;3453;3926
ftv38.atsp;100;0.1;100;0.99;1;0;68800;1844;0.167933;;;;1709;1873;42219;;2215;2300;3454;3928
ftv38.atsp;100;0.1;100;0.99;1;0;68800;1736;0.167113;;;;1709;1874;42220;;2217;2307;3455;3931
ftv38.atsp;100;0.1;100;0.99;1;0;68800;1811;0.168643;;;;1709;1874;42223;;2219;2308;3462;3934
ftv38.atsp;100;0.1;100;0.99;1;0;68800;1690;0.16678;;;;1710;1874;42227;;2220;2314;3465;3940
ftv38.atsp;100;0.1;100;0.99;1;1;68800;1842;0.171154;;;;1710;1874;42228;;2220;2324;3468;3941
ftv38.atsp;100;0.1;100;0.99;1;1;68800;1726;0.179894;;;;1710;1875;42232;;2220;2325;3468;3942
ftv38.atsp;100;0.1;100;0.99;1;1;68800;1747;0.170733;;;;1710;1875;42248;;2221;2326;3470;3943
ftv38.atsp;100;0.1;100;0.99;1;1;68800;1738;0.170961;;;;1710;1875;42257;;2231;2333;3472;3947
ftv38.atsp;100;0.1;100;0.99;1;1;68800;1778;0.173443;;;;1710;1875;42271;;2237;2336;3476;3948
ftv38.atsp;100;0.1;100;0.99;1;1;68800;1769;0.17156;;;;1710;1876;42274;;2243;2344;3476;3948
ftv38.atsp;100;0.1;100;0.99;1;1;68800;1734;0.176589;;;;1710;1876;42278;;2245;2344;3479;3954
ftv38.atsp;100;0.1;100;0.99;1;1;68800;1736;0.182781;;;;1710;1876;42281;;2248;2349;3479;3957
ftv38.atsp;100;0.1;100;0.99;1;2;68800;2092;0.169202;;;;1711;1876;42286;;2250;2351;3483;3957
ftv38.atsp;100;0.1;100;0.99;1;2;68800;1960;0.171052;;;;1711;1876;42288;;2251;2356;3484;3959
ftv38.atsp;100;0.1;100;0.99;1;2;68800;2175;0.169709;;;;1711;1877;42289;;2256;2358;3488;3961
ftv38.atsp;100;0.1;100;0.99;1;2;68800;2013;0.169777;;;;1712;1877;42308;;2258;2358;3491;3964
ftv38.atsp;100;0.1;100;0.99;1;2;68800;1988;0.173736;;;;1712;1877;42312;;2258;2358;3492;3976
ftv38.atsp;100;0.1;100;0.99;1;2;68800;2101;0.175629;;;;1712;1878;42312;;2260;2359;3514;3977
ftv38.atsp;100;0.1;100;0.99;1;2;68800;2165;0.170003;;;;1713;1878;42314;;2261;2360;3516;3977
ftv38.atsp;100;0.1;100;0.99;1;2;68800;2132;0.172908;;;;1713;1878;42323;;2263;2362;3525;3978
ftv38.atsp;100;0.1;100;0.99;0;0;68800;1908;0.164466;;;;1713;1878;42330;;2268;2362;3531;3979
ftv38.atsp;100;0.1;100;0.99;0;0;68800;1904;0.165032;;;;1714;1878;42339;;2270;2362;3536;3980
ftv38.atsp;100;0.1;100;0.99;0;0;68800;1840;0.16577;;;;1714;1878;42348;;2273;2366;3536;3984
ftv38.atsp;100;0.1;100;0.99;0;0;68800;1930;0.170752;;;;1714;1878;42355;;2274;2368;3539;3990
ftv38.atsp;100;0.1;100;0.99;0;0;68800;1917;0.166898;;;;1715;1878;42355;;2274;2370;3539;3996
ftv38.atsp;100;0.1;100;0.99;0;0;68800;1882;0.166322;;;;1715;1878;42356;;2275;2371;3541;3999
ftv38.atsp;100;0.1;100;0.99;0;0;68800;1842;0.165671;;;;1715;1879;42357;;2278;2374;3548;4003
ftv38.atsp;100;0.1;100;0.99;0;0;68800;1750;0.170542;;;;1715;1879;42359;;2279;2375;3566;4005
ftv38.atsp;100;0.1;100;0.99;0;1;68800;1613;0.171339;;;;1715;1879;42373;;2279;2379;3572;4007
ftv38.atsp;100;0.1;100;0.99;0;1;68800;1692;0.174385;;;;1715;1880;42375;;2282;2383;3575;4009
ftv38.atsp;100;0.1;100;0.99;0;1;68800;1668;0.172663;;;;1715;1880;42379;;2291;2386;3579;4012
ftv38.atsp;100;0.1;100;0.99;0;1;68800;1621;0.170353;;;;1716;1880;42395;;2292;2392;3583;4013
ftv38.atsp;100;0.1;100;0.99;0;1;68800;1716;0.174832;;;;1716;1881;42407;;2293;2395;3585;4019
ftv38.atsp;100;0.1;100;0.99;0;1;68800;1649;0.169993;;;;1716;1881;42412;;2294;2403;3585;4021
ftv38.atsp;100;0.1;100;0.99;0;1;68800;1662;0.176283;;;;1716;1881;42425;;2294;2404;3586;4031
ftv38.atsp;100;0.1;100;0.99;0;1;68800;1742;0.171538;;;;1716;1881;42432;;2296;2406;3587;4048
ftv38.atsp;100;0.1;100;0.99;0;2;68800;2343;0.16792;;;;1716;1883;42438;;2306;2411;3596;4056
ftv38.atsp;100;0.1;100;0.99;0;2;68800;2221;0.169356;;;;1716;1883;42443;;2308;2428;3600;4061
ftv38.atsp;100;0.1;100;0.99;0;2;68800;2252;0.170367;;;;1716;1883;42448;;2313;2431;3604;4062
ftv38.atsp;100;0.1;100;0.99;0;2;68800;1946;0.170452;;;;1716;1884;42456;;2320;2436;3606;4071
ftv38.atsp;100;0.1;100;0.99;0;2;68800;2087;0.176169;;;;1716;1884;42456;;2323;2440;3622;4086
ftv38.atsp;100;0.1;100;0.99;0;2;68800;2147;0.169038;;;;1716;1884;42463;;2323;2442;3625;4088
ftv38.atsp;100;0.1;100;0.99;0;2;68800;2171;0.168977;;;;1716;1884;42463;;2330;2458;3633;4155
ftv38.atsp;100;0.1;100;0.99;0;2;68800;2005;0.175274;;;;1717;1885;42472;;2351;2463;3675;4188
ftv38.atsp;100;0.1;1000;0.85;1;0;43000;1916;0.102641;;;;1717;1885;42472;;2354;2515;3685;4194
ftv38.atsp;100;0.1;1000;0.85;1;0;43000;2030;0.104169;;;;1717;1885;42481;;2364;2556;3686;4198
ftv38.atsp;100;0.1;1000;0.85;1;0;43000;2005;0.102943;;;;1717;1886;42482;;2387;2557;3688;4199
ftv38.atsp;100;0.1;1000;0.85;1;0;43000;2046;0.11085;;;;1717;1887;42495;;2389;2557;3692;4205
ftv38.atsp;100;0.1;1000;0.85;1;0;43000;2045;0.103576;;;;1718;1887;42507;;2390;2559;3696;4206
ftv38.atsp;100;0.1;1000;0.85;1;0;43000;1918;0.10425;;;;1718;1887;42507;;2392;2565;3698;4209
ftv38.atsp;100;0.1;1000;0.85;1;0;43000;1865;0.10387;;;;1718;1888;42511;;2399;2566;3700;4221
ftv38.atsp;100;0.1;1000;0.85;1;0;43000;1923;0.105787;;;;1718;1889;42520;;2407;2566;3704;4226
ftv38.atsp;100;0.1;1000;0.85;1;1;43000;1771;0.11016;;;;1718;1889;42527;;2411;2568;3708;4230
ftv38.atsp;100;0.1;1000;0.85;1;1;43000;1766;0.106511;;;;1718;1889;42549;;2412;2568;3726;4233
ftv38.atsp;100;0.1;1000;0.85;1;1;43000;1704;0.108547;;;;1718;1889;42554;;2415;2576;3728;4234
ftv38.atsp;100;0.1;1000;0.85;1;1;43000;1722;0.106605;;;;1718;1889;42568;;2416;2578;3733;4238
ftv38.atsp;100;0.1;1000;0.85;1;1;43000;1755;0.111131;;;;1719;1889;42572;;2425;2578;3734;4239
ftv38.atsp;100;0.1;1000;0.85;1;1;43000;1717;0.108903;;;;1719;1889;42573;;2428;2579;3737;4248
ftv38.atsp;100;0.1;1000;0.85;1;1;43000;1747;0.111269;;;;1719;1889;42578;;2429;2579;3737;4249
ftv38.atsp;100;0.1;1000;0.85;1;1;43000;1706;0.108612;;;;1720;1890;42579;;2430;2587;3738;4254
ftv38.atsp;100;0.1;1000;0.85;1;2;43000;2204;0.10754;;;;1720;1890;42582;;2436;2589;3750;4254
ftv38.atsp;100;0.1;1000;0.85;1;2;43000;2162;0.106793;;;;1720;1890;42594;;2444;2595;3755;4255
ftv38.atsp;100;0.1;1000;0.85;1;2;43000;2537;0.104847;;;;1721;1891;42599;;2451;2599;3757;4259
ftv38.atsp;100;0.1;1000;0.85;1;2;43000;2338;0.107942;;;;1721;1891;42603;;2451;2602;3759;4259
ftv38.atsp;100;0.1;1000;0.85;1;2;43000;2070;0.104969;;;;1721;1891;42604;;2453;2603;3759;4259
ftv38.atsp;100;0.1;1000;0.85;1;2;43000;2230;0.110603;;;;1721;1891;42616;;2454;2610;3763;4260
ftv38.atsp;100;0.1;1000;0.85;1;2;43000;2272;0.105066;;;;1721;1892;42617;;2455;2617;3765;4265
ftv38.atsp;100;0.1;1000;0.85;1;2;43000;2349;0.107021;;;;1721;1892;42618;;2458;2624;3766;4268
ftv38.atsp;100;0.1;1000;0.85;0;0;43000;1763;0.117363;;;;1721;1892;42628;;2458;2625;3766;4269
ftv38.atsp;100;0.1;1000;0.85;0;0;43000;1907;0.105552;;;;1721;1892;42635;;2460;2625;3770;4269
ftv38.atsp;100;0.1;1000;0.85;0;0;43000;1910;0.10238;;;;1721;1893;42636;;2464;2626;3770;4271
ftv38.atsp;100;0.1;1000;0.85;0;0;43000;2132;0.104054;;;;1722;1893;42643;;2471;2629;3773;4271
ftv38.atsp;100;0.1;1000;0.85;0;0;43000;1768;0.103106;;;;1722;1893;42648;;2472;2629;3779;4272
ftv38.atsp;100;0.1;1000;0.85;0;0;43000;1764;0.107454;;;;1722;1893;42651;;2473;2631;3780;4274
ftv38.atsp;100;0.1;1000;0.85;0;0;43000;1946;0.103897;;;;1722;1894;42652;;2473;2632;3781;4277
ftv38.atsp;100;0.1;1000;0.85;0;0;43000;1785;0.105765;;;;1722;1895;42657;;2476;2633;3781;4278
ftv38.atsp;100;0.1;1000;0.85;0;1;43000;1645;0.109493;;;;1722;1895;42664;;2478;2634;3782;4279
ftv38.atsp;100;0.1;1000;0.85;0;1;43000;1898;0.110275;;;;1722;1896;42665;;2483;2636;3788;4280
ftv38.atsp;100;0.1;1000;0.85;0;1;43000;1722;0.108042;;;;1722;1896;42673;;2484;2639;3788;4281
ftv38.atsp;100;0.1;1000;0.85;0;1;43000;1704;0.106009;;;;1723;1896;42691;;2484;2642;3789;4283
ftv38.atsp;100;0.1;1000;0.85;0;1;43000;1746;0.1067;;;;1723;1896;42702;;2484;2643;3789;4289
ftv38.atsp;100;0.1;1000;0.85;0;1;43000;1643;0.108932;;;;1723;1896;42705;;2485;2643;3796;4289
ftv38.atsp;100;0.1;1000;0.85;0;1;43000;1729;0.105734;;;;1723;1896;42713;;2489;2645;3800;4289
ftv38.atsp;100;0.1;1000;0.85;0;1;43000;1667;0.108299;;;;1723;1896;42715;;2490;2651;3804;4291
ftv38.atsp;100;0.1;1000;0.85;0;2;43000;2056;0.105978;;;;1724;1897;42717;;2491;2651;3806;4292
ftv38.atsp;100;0.1;1000;0.85;0;2;43000;1999;0.112612;;;;1724;1897;42718;;2492;2653;3808;4292
ftv38.atsp;100;0.1;1000;0.85;0;2;43000;2438;0.107055;;;;1724;1898;42727;;2494;2656;3808;4293
ftv38.atsp;100;0.1;1000;0.85;0;2;43000;1917;0.104294;;;;1725;1898;42741;;2496;2657;3812;4293
ftv38.atsp;100;0.1;1000;0.85;0;2;43000;1988;0.106385;;;;1725;1898;42744;;2498;2660;3812;4296
ftv38.atsp;100;0.1;1000;0.85;0;2;43000;2265;0.108221;;;;1725;1899;42750;;2498;2660;3812;4297
ftv38.atsp;100;0.1;1000;0.85;0;2;43000;2159;0.105656;;;;1725;1899;42751;;2498;2663;3816;4301
ftv38.atsp;100;0.1;1000;0.85;0;2;43000;2047;0.106479;;;;1726;1899;42762;;2501;2665;3816;4303
ftv38.atsp;100;0.1;1000;0.9;1;0;66000;1831;0.177377;;;;1726;1900;42763;;2501;2666;3817;4305
ftv38.atsp;100;0.1;1000;0.9;1;0;66000;1750;0.164876;;;;1726;1900;42769;;2505;2669;3819;4306
ftv38.atsp;100;0.1;1000;0.9;1;0;66000;1835;0.158637;;;;1726;1901;42772;;2505;2670;3823;4310
ftv38.atsp;100;0.1;1000;0.9;1;0;66000;1826;0.163086;;;;1726;1901;42783;;2506;2673;3825;4312
ftv38.atsp;100;0.1;1000;0.9;1;0;66000;1828;0.159732;;;;1726;1901;42799;;2509;2674;3831;4313
ftv38.atsp;100;0.1;1000;0.9;1;0;66000;1884;0.1588;;;;1727;1902;42809;;2509;2677;3832;4313
ftv38.atsp;100;0.1;1000;0.9;1;0;66000;1945;0.169024;;;;1727;1902;42813;;2513;2677;3833;4314
ftv38.atsp;100;0.1;1000;0.9;1;0;66000;1728;0.158789;;;;1727;1902;42820;;2514;2682;3834;4316
ftv38.atsp;100;0.1;1000;0.9;1;1;66000;1711;0.168627;;;;1727;1903;42826;;2514;2682;3837;4318
ftv38.atsp;100;0.1;1000;0.9;1;1;66000;1771;0.166058;;;;1728;1903;42836;;2515;2683;3841;4319
ftv38.atsp;100;0.1;1000;0.9;1;1;66000;1819;0.163866;;;;1728;1903;42858;;2517;2685;3844;4319
ftv38.atsp;100;0.1;1000;0.9;1;1;66000;1783;0.164729;;;;1728;1904;42861;;2518;2687;3845;4319
ftv38.atsp;100;0.1;1000;0.9;1;1;66000;1708;0.168917;;;;1728;1904;42867;;2518;2687;3845;4321
ftv38.atsp;100;0.1;1000;0.9;1;1;66000;1769;0.167012;;;;1728;1904;42871;;2518;2688;3846;4324
ftv38.atsp;100;0.1;1000;0.9;1;1;66000;1718;0.168495;;;;1728;1904;42872;;2518;2689;3849;4325
ftv38.atsp;100;0.1;1000;0.9;1;1;66000;1696;0.168379;;;;1728;1905;42881;;2523;2691;3850;4328
ftv38.atsp;100;0.1;1000;0.9;1;2;66000;2316;0.163041;;;;1728;1905;42888;;2524;2694;3850;4329
ftv38.atsp;100;0.1;1000;0.9;1;2;66000;2361;0.162682;;;;1728;1906;42893;;2526;2696;3850;4329
ftv38.atsp;100;0.1;1000;0.9;1;2;66000;2350;0.168608;;;;1728;1906;42896;;2527;2696;3851;4330
