Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas
ftv47.atsp;1000;0.1;10;0.9;1;1;880;3546;0.0022244
ftv47.atsp;1000;0.001;10;0.85;1;0;860;3547;0.0023512
ftv47.atsp;1000;0.1;10;0.9;1;1;880;3553;0.0026134
ftv47.atsp;100;0.1;10;0.9;1;1;660;3557;0.0017137
ftv47.atsp;1000;0.01;10;0.85;1;1;710;3557;0.0018084
ftv47.atsp;1000;0.001;10;0.85;1;1;860;3560;0.002166
ftv47.atsp;100;0.001;100;0.85;1;2;7100;3564;0.0183223
ftv47.atsp;100;0.1;10;0.9;1;1;660;3565;0.0017754
ftv47.atsp;1000;0.001;100;0.85;1;2;8600;3566;0.0218549
ftv47.atsp;100;0.01;100;0.85;1;2;5700;3574;0.0143308
ftv47.atsp;100;0.01;10;0.85;1;0;570;3577;0.0014408
ftv47.atsp;100;0.001;10;0.95;1;2;2250;3580;0.0057446
ftv47.atsp;1000;0.01;10;0.85;1;1;710;3581;0.0018285
ftv47.atsp;100;0.1;100;0.85;1;2;4300;3589;0.0112616
ftv47.atsp;100;0.001;10;0.85;1;0;710;3589;0.0024012
ftv47.atsp;100;0.001;100;0.9;1;2;11000;3591;0.0277339
ftv47.atsp;1000;0.001;10;0.85;1;0;860;3591;0.0021502
ftv47.atsp;100;0.01;10;0.85;1;1;570;3592;0.0015627
ftv47.atsp;100;0.001;10;0.85;1;1;710;3595;0.0019874
ftv47.atsp;1000;0.1;10;0.9;1;1;880;3596;0.0023813
ftv47.atsp;1000;0.01;10;0.95;1;2;2250;3601;0.0056864
ftv47.atsp;100;0.01;10;0.95;1;2;1800;3603;0.0044718
ftv47.atsp;1000;0.01;10;0.85;1;0;710;3603;0.001956
ftv47.atsp;100;0.01;10;0.9;1;2;880;3604;0.0021826
ftv47.atsp;100;0.01;10;0.9;1;0;880;3605;0.0022064
ftv47.atsp;1000;0.001;10;0.85;1;1;860;3606;0.0021691
ftv47.atsp;1000;0.01;10;0.85;1;1;710;3608;0.0018509
ftv47.atsp;1000;0.01;10;0.9;1;0;1100;3611;0.0026709
ftv47.atsp;100;0.01;10;0.85;1;1;570;3622;0.0014612
ftv47.atsp;100;0.01;10;0.9;1;0;880;3623;0.0021417
ftv47.atsp;1000;0.001;10;0.85;1;0;860;3627;0.0021695
ftv47.atsp;1000;0.1;100;0.85;1;2;5700;3628;0.015046
ftv47.atsp;100;0.001;10;0.9;1;2;1100;3635;0.0038387
ftv47.atsp;1000;0.01;10;0.95;1;2;2250;3643;0.0065017
ftv47.atsp;1000;0.1;10;0.9;1;0;880;3645;0.0021574
ftv47.atsp;100;0.01;10;0.85;1;0;570;3647;0.0014088
ftv47.atsp;1000;0.01;10;0.9;1;0;1100;3648;0.0027615
ftv47.atsp;1000;0.01;10;0.95;1;2;2250;3648;0.0063991
ftv47.atsp;100;0.1;10;0.95;1;2;1350;3650;0.0035427
ftv47.atsp;1000;0.01;10;0.9;1;1;1100;3656;0.0028485
ftv47.atsp;100;0.1;10;0.95;1;0;1350;3657;0.0033845
ftv47.atsp;1000;0.001;10;0.95;1;2;2700;3657;0.0070204
ftv47.atsp;1000;0.1;10;0.9;1;1;880;3660;0.0022466
ftv47.atsp;100;0.1;100;0.9;1;2;6600;3665;0.0171677
ftv47.atsp;1000;0.1;10;0.85;1;1;570;3667;0.0027578
ftv47.atsp;100;0.1;10;0.95;1;0;1350;3669;0.00341
ftv47.atsp;1000;0.1;10;0.9;1;1;880;3669;0.0024116
ftv47.atsp;100;0.001;10;0.95;1;2;2250;3673;0.0057406
ftv47.atsp;100;0.1;10;0.9;1;1;660;3676;0.0018309
ftv47.atsp;100;0.01;10;0.95;1;2;1800;3677;0.0043532
ftv47.atsp;1000;0.1;10;0.9;1;0;880;3679;0.0023224
ftv47.atsp;1000;0.1;10;0.85;1;0;570;3681;0.0015449
ftv47.atsp;1000;0.001;10;0.9;1;2;1320;3696;0.0032753
ftv47.atsp;100;0.001;10;0.95;1;2;2250;3697;0.0057828
ftv47.atsp;1000;0.001;10;0.85;1;1;860;3699;0.0021181
ftv47.atsp;1000;0.1;100;0.85;1;2;5700;3700;0.0150894
ftv47.atsp;100;0.1;10;0.99;1;2;6880;3702;0.0177601
ftv47.atsp;100;0.1;10;0.9;1;0;660;3715;0.0016894
ftv47.atsp;100;0.1;10;0.85;1;0;430;3716;0.0027527
ftv47.atsp;100;0.01;10;0.95;1;2;1800;3724;0.0045031
ftv47.atsp;100;0.01;10;0.85;1;0;570;3725;0.0014406
ftv47.atsp;100;0.01;10;0.9;1;0;880;3726;0.0020986
ftv47.atsp;100;0.01;10;0.95;1;2;1800;3727;0.0047235
ftv47.atsp;1000;0.01;10;0.85;1;0;710;3727;0.0018867
ftv47.atsp;100;0.1;10;0.85;1;1;430;3729;0.0011797
ftv47.atsp;100;0.001;10;0.85;1;0;710;3734;0.0018165
ftv47.atsp;100;0.001;10;0.85;1;0;710;3740;0.0018357
ftv47.atsp;1000;0.01;10;0.9;1;2;1100;3745;0.0027473
ftv47.atsp;1000;0.001;10;0.9;1;0;1320;3749;0.0032493
ftv47.atsp;100;0.01;10;0.85;1;1;570;3756;0.0014837
ftv47.atsp;100;0.001;10;0.85;1;1;710;3756;0.0061236
ftv47.atsp;1000;0.01;10;0.85;1;1;710;3763;0.0017934
ftv47.atsp;1000;0.001;10;0.95;1;2;2700;3767;0.0067976
ftv47.atsp;1000;0.01;10;0.95;1;2;2250;3769;0.0059609
ftv47.atsp;100;0.1;10;0.95;1;2;1350;3777;0.0034182
ftv47.atsp;1000;0.1;10;0.9;1;0;880;3778;0.0021307
ftv47.atsp;1000;0.1;10;0.95;1;2;1800;3781;0.0044826
ftv47.atsp;100;0.1;10;0.9;1;1;660;3788;0.0018127
ftv47.atsp;100;0.01;10;0.85;1;0;570;3788;0.0013876
ftv47.atsp;100;0.1;10;0.9;1;0;660;3791;0.0016497
ftv47.atsp;1000;0.01;10;0.85;1;0;710;3794;0.0017726
ftv47.atsp;1000;0.1;10;0.85;1;0;570;3797;0.0014954
ftv47.atsp;100;0.001;10;0.85;1;0;710;3804;0.0024052
ftv47.atsp;100;0.001;10;0.95;1;2;2250;3804;0.0057689
ftv47.atsp;100;0.01;10;0.95;1;2;1800;3805;0.004391
ftv47.atsp;100;0.01;10;0.9;1;1;880;3807;0.0023526
ftv47.atsp;1000;0.01;10;0.85;1;0;710;3811;0.0017347
ftv47.atsp;100;0.01;10;0.85;1;1;570;3813;0.0014421
ftv47.atsp;100;0.001;10;0.9;1;2;1100;3815;0.0028172
ftv47.atsp;100;0.01;10;0.9;1;2;880;3821;0.0021842
ftv47.atsp;1000;0.01;10;0.95;1;2;2250;3827;0.0077247
ftv47.atsp;100;0.1;10;0.9;1;0;660;3830;0.0016941
ftv47.atsp;100;0.01;10;0.85;1;1;570;3831;0.001439
ftv47.atsp;100;0.1;10;0.9;1;0;660;3834;0.0019445
ftv47.atsp;1000;0.1;10;0.9;1;2;880;3835;0.0022287
ftv47.atsp;100;0.01;10;0.85;1;1;570;3844;0.0014127
ftv47.atsp;100;0.001;10;0.9;1;2;1100;3844;0.0039944
ftv47.atsp;100;0.1;10;0.9;1;0;660;3846;0.0016712
ftv47.atsp;1000;0.01;10;0.85;1;0;710;3847;0.001768
ftv47.atsp;1000;0.1;10;0.9;1;1;880;3850;0.0023386
ftv47.atsp;1000;0.1;10;0.95;1;2;1800;3863;0.004979
ftv47.atsp;1000;0.001;10;0.85;1;2;860;3874;0.0020874
ftv47.atsp;1000;0.1;10;0.95;1;2;1800;3883;0.0044449
ftv47.atsp;1000;0.01;10;0.9;1;0;1100;3885;0.0027976
ftv47.atsp;100;0.1;10;0.95;1;2;1350;3887;0.003504
ftv47.atsp;1000;0.1;10;0.85;1;0;570;3888;0.0013857
ftv47.atsp;1000;0.1;10;0.85;1;1;570;3890;0.0014465
ftv47.atsp;100;0.01;10;0.85;1;0;570;3900;0.0014994
ftv47.atsp;100;0.01;10;0.9;1;2;880;3901;0.0022238
ftv47.atsp;1000;0.1;10;0.85;1;1;570;3901;0.0016396
ftv47.atsp;100;0.1;10;0.85;1;0;430;3904;0.001126
ftv47.atsp;1000;0.1;10;0.9;1;2;880;3910;0.0024055
ftv47.atsp;1000;0.001;10;0.9;1;2;1320;3912;0.0034784
ftv47.atsp;100;0.01;10;0.85;1;0;570;3921;0.0014988
ftv47.atsp;100;0.01;10;0.85;1;0;570;3932;0.0013911
ftv47.atsp;100;0.1;10;0.9;1;0;660;3934;0.0017543
ftv47.atsp;1000;0.1;10;0.9;1;0;880;3935;0.0021328
ftv47.atsp;100;0.1;10;0.9;1;0;660;3943;0.0016912
ftv47.atsp;100;0.1;10;0.9;1;0;660;3944;0.0018062
ftv47.atsp;1000;0.001;10;0.85;1;2;860;3947;0.0021315
ftv47.atsp;1000;0.001;10;0.9;1;2;1320;3949;0.0031936
ftv47.atsp;100;0.1;10;0.95;1;2;1350;3950;0.0033861
ftv47.atsp;100;0.01;10;0.85;1;2;570;3952;0.0014163
ftv47.atsp;1000;0.1;10;0.85;1;0;570;3955;0.0013823
ftv47.atsp;1000;0.01;10;0.9;1;2;1100;3957;0.0028565
ftv47.atsp;1000;0.1;10;0.95;1;2;1800;3961;0.0062388
ftv47.atsp;1000;0.01;10;0.85;1;0;710;3967;0.0017397
ftv47.atsp;1000;0.1;10;0.9;1;0;880;3970;0.0021421
ftv47.atsp;1000;0.1;10;0.85;1;1;570;3974;0.002057
ftv47.atsp;1000;0.001;10;0.9;1;2;1320;3983;0.0033689
ftv47.atsp;100;0.1;10;0.85;1;1;430;3984;0.0011897
ftv47.atsp;100;0.01;10;0.9;1;2;880;3996;0.0028719
ftv47.atsp;1000;0.001;10;0.9;1;2;1320;4000;0.0034479
ftv47.atsp;1000;0.01;10;0.85;1;0;710;4001;0.0019343
ftv47.atsp;100;0.1;10;0.95;1;2;1350;4003;0.0034705
ftv47.atsp;1000;0.1;10;0.9;1;0;880;4006;0.0021767
ftv47.atsp;100;0.1;10;0.9;1;1;660;4007;0.001888
ftv47.atsp;1000;0.01;10;0.85;1;2;710;4010;0.001813
ftv47.atsp;100;0.01;10;0.9;1;0;880;4014;0.0021398
ftv47.atsp;1000;0.1;10;0.9;1;0;880;4018;0.0023717
ftv47.atsp;1000;0.01;10;0.9;1;2;1100;4018;0.0028198
ftv47.atsp;1000;0.1;10;0.85;1;2;570;4024;0.0014579
ftv47.atsp;1000;0.01;10;0.85;1;0;710;4034;0.0020097
ftv47.atsp;100;0.001;10;0.9;1;2;1100;4042;0.0028861
ftv47.atsp;1000;0.1;10;0.95;1;2;1800;4043;0.0044493
ftv47.atsp;1000;0.1;10;0.9;1;2;880;4048;0.0024391
ftv47.atsp;1000;0.01;10;0.95;1;2;2250;4055;0.005952
ftv47.atsp;100;0.1;10;0.85;1;1;430;4059;0.0011594
ftv47.atsp;1000;0.001;10;0.85;1;2;860;4069;0.0023827
ftv47.atsp;100;0.1;10;0.9;1;2;660;4070;0.0017011
ftv47.atsp;100;0.01;10;0.95;1;2;1800;4074;0.0045736
ftv47.atsp;100;0.01;10;0.9;1;2;880;4075;0.002186
ftv47.atsp;1000;0.01;10;0.85;1;2;710;4076;0.0019562
ftv47.atsp;1000;0.1;10;0.85;1;0;570;4077;0.0014177
ftv47.atsp;100;0.001;10;0.85;1;2;710;4082;0.001995
ftv47.atsp;100;0.1;10;0.85;1;1;430;4085;0.0013069
ftv47.atsp;1000;0.001;10;0.9;1;2;1320;4088;0.0032439
ftv47.atsp;1000;0.1;10;0.85;1;1;570;4089;0.0014463
ftv47.atsp;100;0.1;10;0.85;1;0;430;4093;0.002839
ftv47.atsp;100;0.1;10;0.85;1;0;430;4094;0.0010792
ftv47.atsp;1000;0.1;10;0.9;1;2;880;4105;0.0024095
ftv47.atsp;100;0.001;10;0.9;1;2;1100;4113;0.0029455
ftv47.atsp;100;0.1;10;0.95;1;2;1350;4115;0.0036245
ftv47.atsp;1000;0.01;10;0.85;1;2;710;4117;0.0019971
ftv47.atsp;100;0.01;10;0.9;1;2;880;4126;0.0021854
ftv47.atsp;100;0.001;10;0.85;1;2;710;4126;0.0019677
ftv47.atsp;100;0.1;10;0.85;1;0;430;4134;0.0012519
ftv47.atsp;100;0.001;10;0.9;1;2;1100;4135;0.0028148
ftv47.atsp;1000;0.1;10;0.85;1;1;570;4140;0.0014315
ftv47.atsp;100;0.01;10;0.95;1;2;1800;4147;0.0044632
ftv47.atsp;1000;0.1;10;0.85;1;2;570;4156;0.0014288
ftv47.atsp;1000;0.001;10;0.85;1;2;860;4161;0.0026784
ftv47.atsp;100;0.001;10;0.85;1;2;710;4168;0.0018198
ftv47.atsp;1000;0.1;10;0.85;1;0;570;4184;0.0013831
ftv47.atsp;100;0.1;10;0.9;1;1;660;4189;0.0017146
ftv47.atsp;100;0.01;10;0.85;1;1;570;4193;0.0014408
ftv47.atsp;100;0.001;10;0.85;1;2;710;4208;0.0018244
ftv47.atsp;1000;0.001;10;0.85;1;2;860;4208;0.002319
ftv47.atsp;1000;0.1;10;0.9;1;0;880;4210;0.0021725
ftv47.atsp;1000;0.01;10;0.9;1;2;1100;4214;0.002869
ftv47.atsp;100;0.1;10;0.85;1;0;430;4215;0.0011266
ftv47.atsp;100;0.001;10;0.9;1;2;1100;4216;0.0028157
ftv47.atsp;100;0.1;10;0.85;1;0;430;4219;0.0012127
ftv47.atsp;100;0.001;10;0.9;1;2;1100;4220;0.0029634
ftv47.atsp;100;0.1;10;0.9;1;2;660;4221;0.0017376
ftv47.atsp;100;0.1;10;0.9;1;2;660;4224;0.0017154
ftv47.atsp;1000;0.1;10;0.85;1;0;570;4226;0.0015175
ftv47.atsp;1000;0.001;10;0.85;1;2;860;4226;0.0021315
ftv47.atsp;1000;0.01;10;0.9;1;2;1100;4227;0.002874
ftv47.atsp;1000;0.001;10;0.9;1;2;1320;4227;0.0032742
ftv47.atsp;1000;0.001;10;0.9;1;2;1320;4233;0.0034565
ftv47.atsp;100;0.1;10;0.95;1;2;1350;4234;0.0035191
ftv47.atsp;100;0.001;10;0.95;1;2;2250;4241;0.0057517
ftv47.atsp;1000;0.1;10;0.9;1;2;880;4244;0.002207
ftv47.atsp;100;0.1;10;0.85;1;1;430;4250;0.0011923
ftv47.atsp;1000;0.01;10;0.85;1;2;710;4256;0.0019328
ftv47.atsp;100;0.1;10;0.85;1;1;430;4262;0.0030884
ftv47.atsp;1000;0.001;10;0.85;1;2;860;4263;0.0021475
ftv47.atsp;1000;0.1;10;0.85;1;1;570;4265;0.0014475
ftv47.atsp;100;0.1;10;0.85;1;1;430;4271;0.0010947
ftv47.atsp;1000;0.1;10;0.85;1;0;570;4272;0.0013831
ftv47.atsp;100;0.001;10;0.85;1;2;710;4278;0.0018302
ftv47.atsp;1000;0.1;10;0.85;1;1;570;4278;0.0015336
ftv47.atsp;100;0.001;10;0.85;1;2;710;4300;0.0018213
ftv47.atsp;1000;0.01;10;0.85;1;2;710;4304;0.001814
ftv47.atsp;1000;0.01;10;0.9;1;2;1100;4307;0.0027469
ftv47.atsp;100;0.01;10;0.9;1;2;880;4309;0.0023063
ftv47.atsp;100;0.01;10;0.85;1;2;570;4312;0.0014841
ftv47.atsp;100;0.1;10;0.85;1;0;430;4319;0.0089297
ftv47.atsp;1000;0.01;10;0.9;1;2;1100;4320;0.00278
ftv47.atsp;100;0.1;10;0.85;1;1;430;4331;0.0012193
ftv47.atsp;100;0.1;10;0.9;1;2;660;4339;0.0016884
ftv47.atsp;100;0.01;10;0.85;1;2;570;4345;0.001564
ftv47.atsp;100;0.01;10;0.85;1;2;570;4347;0.0014214
ftv47.atsp;100;0.1;10;0.85;1;2;430;4371;0.001074
ftv47.atsp;100;0.1;10;0.9;1;2;660;4377;0.0017167
ftv47.atsp;1000;0.1;10;0.9;1;2;880;4382;0.0021335
ftv47.atsp;100;0.1;10;0.9;1;2;660;4385;0.0021346
ftv47.atsp;1000;0.01;10;0.9;1;2;1100;4387;0.0028009
ftv47.atsp;1000;0.1;10;0.9;1;2;880;4391;0.0021752
ftv47.atsp;1000;0.001;10;0.85;1;2;860;4398;0.0021367
ftv47.atsp;100;0.001;10;0.85;1;2;710;4401;0.0018196
ftv47.atsp;100;0.01;10;0.9;1;2;880;4408;0.0022243
ftv47.atsp;100;0.1;10;0.95;1;2;1350;4410;0.0033796
ftv47.atsp;1000;0.1;10;0.85;1;2;570;4417;0.001428
ftv47.atsp;100;0.1;10;0.85;1;2;430;4422;0.0011225
ftv47.atsp;1000;0.01;10;0.85;1;2;710;4424;0.0018387
ftv47.atsp;100;0.01;10;0.85;1;2;570;4426;0.001487
ftv47.atsp;100;0.1;10;0.9;1;2;660;4433;0.0016744
ftv47.atsp;100;0.1;10;0.85;1;2;430;4436;0.0011116
ftv47.atsp;100;0.01;10;0.85;1;2;570;4467;0.001398
ftv47.atsp;1000;0.01;10;0.85;1;2;710;4481;0.0019788
ftv47.atsp;1000;0.1;10;0.95;1;2;1800;4491;0.0044791
ftv47.atsp;100;0.1;10;0.85;1;2;430;4492;0.0011327
ftv47.atsp;100;0.001;10;0.85;1;2;710;4502;0.0026646
ftv47.atsp;1000;0.1;10;0.9;1;2;880;4517;0.0023043
ftv47.atsp;100;0.1;10;0.9;1;2;660;4540;0.001673
ftv47.atsp;100;0.01;10;0.85;1;2;570;4551;0.0014212
ftv47.atsp;1000;0.1;10;0.85;1;2;570;4588;0.0014237
ftv47.atsp;1000;0.1;10;0.85;1;2;570;4619;0.0016337
ftv47.atsp;100;0.01;10;0.85;1;2;570;4710;0.0014063
ftv47.atsp;100;0.1;10;0.85;1;2;430;4833;0.0011215
ftv47.atsp;100;0.1;10;0.85;1;2;430;4880;0.0011096
ftv47.atsp;100;0.1;10;0.85;1;2;430;4905;0.0011068
ftv47.atsp;1000;0.1;10;0.85;1;2;570;4925;0.0016813
ftv47.atsp;100;0.1;10;0.85;1;2;430;4957;0.001108
ftv47.atsp;1000;0.1;10;0.85;1;2;570;4994;0.0014138
ftv47.atsp;1000;0.1;10;0.85;1;2;570;5125;0.0014137
ftv47.atsp;1000;0.01;10;0.85;1;2;710;5152;0.0017881
