Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1703;0.178407;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1820;0.17976;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1758;0.183937;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1673;0.190072;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1704;0.184461;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1794;0.186289;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1713;0.185049;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1591;0.202724;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1757;0.181362;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1891;0.18624;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1684;0.192854;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1815;0.183486;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1851;0.185469;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1835;0.185877;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1677;0.190711;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1584;0.177849;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1863;0.183248;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1728;0.176402;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1581;0.172394;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1610;0.177642;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1664;0.174538;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1582;0.179841;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1911;0.179133;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1794;0.174138;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1722;0.176076;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1673;0.175235;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1882;0.179809;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1706;0.177074;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1571;0.180404;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1770;0.178807;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1721;0.177343;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1699;0.177771;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1704;0.178903;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1778;0.175066;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1783;0.184612;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1750;0.175098;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1892;0.179629;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1667;0.177687;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1608;0.175147;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1726;0.18084;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv35.atsp;1000;0.01;1000;0.85;0;1;71000;1668;0.178378;1721,64;1473;1563;1911;16,87983707;6,463965206;6,109979633;29,73523422
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1652;0.282085;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1731;0.276981;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1733;0.277624;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1905;0.279256;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1630;0.270367;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1755;0.276894;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1671;0.276269;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1677;0.28669;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1839;0.275743;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1803;0.274671;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1724;0.280296;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1741;0.275091;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1566;0.274754;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1718;0.273918;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1710;0.275662;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1709;0.274828;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1878;0.279223;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1712;0.277722;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1566;0.277925;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1632;0.284946;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1713;0.278857;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1681;0.27749;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1688;0.27882;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1657;0.274919;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1883;0.274015;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1897;0.277193;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1695;0.281221;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1590;0.277829;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1858;0.274772;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1804;0.279276;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1801;0.283612;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1644;0.279649;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1610;0.282461;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1765;0.277586;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1797;0.286626;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1791;0.279241;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1788;0.278777;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1817;0.282794;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1586;0.279417;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1790;0.282414;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1664;0.281145;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1581;0.274493;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1631;0.277401;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1633;0.27268;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1661;0.28243;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1690;0.281141;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1644;0.288546;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1637;0.281264;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1692;0.272587;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1676;0.277476;1714,32;1473;1566;1905;16,38289206;6,081100111;6,313645621;29,32790224
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1645;0.565707;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1631;0.561786;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1783;0.567943;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1564;0.564549;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1566;0.563731;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1805;0.573521;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1607;0.567554;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1835;0.578167;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1809;0.564342;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1606;0.585663;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1623;0.562034;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1582;0.565771;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1632;0.558583;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1658;0.561813;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1746;0.565627;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1761;0.563027;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1644;0.561434;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1608;0.561202;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1580;0.554369;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1772;0.564187;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1755;0.561711;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1604;0.563832;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1675;0.55922;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1717;0.561837;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1605;0.555797;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1580;0.56627;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1652;0.565095;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1637;0.562855;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1837;0.564351;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1830;0.561253;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1591;0.560351;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1665;0.559099;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1729;0.563498;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1780;0.559757;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1796;0.563711;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1591;0.564271;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1701;0.562801;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1636;0.567981;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1736;0.556175;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1789;0.564256;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1612;0.560806;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1767;0.565388;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1933;0.561672;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1783;0.565536;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1730;0.559854;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1591;0.559489;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1667;0.563139;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1679;0.561657;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1574;0.583681;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv35.atsp;1000;0.01;1000;0.95;0;1;225000;1651;0.582623;1687;1473;1564;1933;14,52817379;6,163120421;6,177868296;31,22878479
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1584;0.944099;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1763;0.945769;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1634;0.953197;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1811;0.934141;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1715;0.94625;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1778;0.943208;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1605;0.935025;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1636;0.930689;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1590;0.939891;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1679;0.934269;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1588;0.94209;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1901;0.954075;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1712;0.951772;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1634;0.964269;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1861;0.961756;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1566;0.936516;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1608;0.94625;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1717;0.942257;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1606;0.939285;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1633;0.932451;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1590;0.938571;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1883;0.937053;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1605;0.931395;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1782;0.929035;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1788;0.935962;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1587;0.935196;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1792;0.931815;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1609;0.932158;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1812;0.930546;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1653;0.925694;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1701;0.935232;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1589;0.926045;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1812;0.93148;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1609;0.928792;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1662;0.935416;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1769;0.925332;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1747;0.930288;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1588;0.932174;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1634;0.934598;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1620;0.934098;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1673;0.943133;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1658;0.939262;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1703;0.938557;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1726;0.935978;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1668;0.938154;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1772;0.935084;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1688;0.939515;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1607;0.932129;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1739;0.933443;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv35.atsp;1000;0.01;1000;0.97;0;1;378000;1739;0.936369;1688,52;1473;1566;1901;14,63136456;5,996662221;6,313645621;29,05634759
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1900;1.40748;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1812;1.43986;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1812;1.41069;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1674;1.40702;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1623;1.40792;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1606;1.41581;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1851;1.40651;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1650;1.41053;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1627;1.40575;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1722;1.40681;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1615;1.41018;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1673;1.41002;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1708;1.41461;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1602;1.40823;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1707;1.40653;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1707;sty.36;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1861;1.40918;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1590;1.41189;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1681;1.44759;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1635;1.42117;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1586;1.41715;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1733;1.41243;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1800;1.40677;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1889;1.40851;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1761;1.40865;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1566;1.40395;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1757;1.40624;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1566;1.40449;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1695;1.40775;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1584;1.40781;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1586;1.40964;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1605;1.40547;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1609;sty.87;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1586;1.40507;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1753;1.40833;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1564;1.40544;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1633;1.40629;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1623;1.40783;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1740;1.41407;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1793;1.40947;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1675;1.41197;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1580;1.40842;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1755;1.40809;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1662;1.40724;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1582;1.40531;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1688;1.40596;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1615;1.40366;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1743;1.40652;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1789;sty.42;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1566;1.40192;1682,8;1473;1564;1900;14,24304141;6,33839428;6,177868296;28,98845893
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1638;2.81858;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1586;2.81485;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1663;lut.64;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1566;2.81789;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1566;2.81526;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1767;2.83154;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1656;2.81506;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1632;2.81834;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1588;2.85407;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1599;2.81838;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1605;2.81241;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1723;2.81643;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1746;2.81214;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1739;2.82834;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1571;2.82342;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1817;2.82158;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1568;2.82224;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1767;2.82015;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1739;2.84748;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1627;2.80775;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1608;lut.16;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1827;2.80733;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1673;2.79609;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1819;2.80837;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1651;2.80729;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1794;2.81041;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1827;2.81129;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1762;2.81132;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1609;2.80704;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1589;2.81659;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1826;2.81532;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1762;2.81207;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1586;2.81503;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1586;2.81372;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1568;2.81119;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1568;2.81715;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1589;2.82002;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1785;2.82174;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1739;2.82397;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1566;2.82116;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1634;2.82213;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1605;2.82199;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1566;2.81773;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1566;2.81858;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1588;2.81579;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1634;2.81282;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1841;2.81684;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1769;2.82211;;;;;;;;
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1589;2.81931;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv35.atsp;1000;0.01;1000;0.99;0;1;1146000;1566;2.81555;1665,1;1473;1566;1841;13,04141208;6,369174567;6,313645621;24,98302783
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
