Kadencja;Czas;Liczba iteracji;Intensyf;Rand;Czy RedRand?;Optimum;;;;;;;;;;;;;;KADENCJA;ITERACJE;INTEN;DIVID;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;NAJLEPSZE USTAWIENIA;;;18;5000;1;8;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;KADENCJA;;;;;;;;;;ITERACJE;;;;INTENSYFIKACJA;;;;;;;;DIVIDER RAND;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;1344,836806;1335,805556;1319,777003;1306,282686;1299,229682;LICZBA OPTIMÓW;;;;;1318,443357;1324,193277;;;1320,109551;1320,765363;1323,131653;1321,256983;;;;;1320,968421;1320,150943;1322,828092;;;
16;30;5000;1;6;0;1336;;0;0;0;1336;0;;;;;;1336;0;;;1336;0;0;0;;;;;1336;0;0;;;
16;30;5000;3;6;1;1336;;0;0;0;1336;0;;;;;;1336;0;;;0;0;1336;0;;;;;1336;0;0;;;
16;30;5000;4;10;1;1336;;0;0;0;1336;0;;;;;;1336;0;;;0;0;0;1336;;;;;0;0;1336;;;
16;30;10000;1;8;0;1336;;0;0;0;1336;0;;;;;;0;1336;;;1336;0;0;0;;;;;0;1336;0;;;
16;30;10000;2;10;1;1336;;0;0;0;1336;0;;;;;;0;1336;;;0;1336;0;0;;;;;0;0;1336;;;
10;30;5000;3;8;1;1337;;1337;0;0;0;0;;;;;;1337;0;;;0;0;1337;0;;;;;0;1337;0;;;
12;30;5000;1;6;1;1337;;0;1337;0;0;0;;;;;;1337;0;;;1337;0;0;0;;;;;1337;0;0;;;
12;30;5000;3;6;1;1337;;0;1337;0;0;0;;;;;;1337;0;;;0;0;1337;0;;;;;1337;0;0;;;
12;30;10000;3;8;1;1338;;0;1338;0;0;0;;;;;;0;1338;;;0;0;1338;0;;;;;0;1338;0;;;
16;30;5000;4;10;1;1338;;0;0;0;1338;0;;;;;;1338;0;;;0;0;0;1338;;;;;0;0;1338;;;
16;30;10000;3;6;1;1338;;0;0;0;1338;0;;;;;;0;1338;;;0;0;1338;0;;;;;1338;0;0;;;
10;30;5000;1;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;1339;0;;;
10;30;5000;1;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;0;1339;;;
10;30;5000;1;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;0;1339;;;
10;30;5000;2;6;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;1339;0;0;;;
10;30;5000;2;6;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;1339;0;0;;;
10;30;5000;2;6;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;1339;0;0;;;
10;30;5000;2;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;1339;0;;;
10;30;5000;2;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;1339;0;;;
10;30;5000;2;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;1339;0;;;
10;30;5000;2;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;1339;0;;;
10;30;5000;2;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;0;1339;;;
10;30;5000;2;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;0;1339;;;
10;30;5000;2;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;0;1339;;;
10;30;5000;3;6;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;1339;0;0;;;
10;30;5000;3;8;1;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;1339;0;;;
10;30;5000;3;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;1339;0;;;
10;30;5000;3;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;1339;0;;;
10;30;5000;3;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;0;1339;;;
10;30;5000;3;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;0;1339;;;
10;30;5000;3;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;0;1339;;;
10;30;5000;4;6;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;1339;0;0;;;
10;30;5000;4;6;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;1339;0;0;;;
10;30;5000;4;6;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;1339;0;0;;;
10;30;5000;4;8;1;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;1339;0;;;
10;30;5000;4;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;1339;0;;;
10;30;5000;4;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;1339;0;;;
10;30;5000;4;8;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;1339;0;;;
10;30;5000;4;10;1;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;0;1339;;;
10;30;5000;4;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;0;1339;;;
10;30;5000;4;10;0;1339;;1339;0;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;0;1339;;;
10;30;10000;1;6;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;1339;0;0;;;
10;30;10000;1;8;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;1339;0;;;
10;30;10000;1;10;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;0;1339;;;
10;30;10000;2;8;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;1339;0;;;
10;30;10000;2;10;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;0;1339;;;
10;30;10000;2;10;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;0;1339;;;
10;30;10000;2;10;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;0;1339;;;
10;30;10000;3;6;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;0;0;1339;0;;;;;1339;0;0;;;
10;30;10000;4;8;0;1339;;1339;0;0;0;0;;;;;;0;1339;;;0;0;0;1339;;;;;0;1339;0;;;
12;30;5000;1;6;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;1339;0;0;;;
12;30;5000;1;8;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;1339;0;;;
12;30;5000;1;10;1;1339;;0;1339;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;0;1339;;;
12;30;5000;1;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;0;1339;;;
12;30;5000;1;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;0;1339;;;
12;30;5000;1;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;0;1339;;;
12;30;5000;1;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;1339;0;0;0;;;;;0;0;1339;;;
12;30;5000;2;6;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;1339;0;0;;;
12;30;5000;2;6;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;1339;0;0;;;
12;30;5000;2;8;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;1339;0;;;
12;30;5000;2;8;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;1339;0;;;
12;30;5000;2;8;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;1339;0;;;
12;30;5000;2;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;0;1339;;;
12;30;5000;2;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;0;1339;;;
12;30;5000;2;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;0;1339;;;
12;30;5000;3;6;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;1339;0;0;;;
12;30;5000;3;6;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;1339;0;0;;;
12;30;5000;3;8;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;1339;0;;;
12;30;5000;3;8;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;1339;0;;;
12;30;5000;3;10;1;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;0;1339;;;
12;30;5000;3;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;0;1339;;;
12;30;5000;4;6;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;1339;0;0;;;
12;30;5000;4;8;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;1339;0;;;
12;30;5000;4;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;0;1339;;;
12;30;5000;4;10;0;1339;;0;1339;0;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;0;1339;;;
12;30;10000;1;6;1;1339;;0;1339;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;1339;0;0;;;
12;30;10000;1;8;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;1339;0;;;
12;30;10000;1;8;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;1339;0;;;
12;30;10000;1;10;1;1339;;0;1339;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;0;1339;;;
12;30;10000;1;10;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;0;1339;;;
12;30;10000;1;10;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;0;1339;;;
12;30;10000;2;6;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;1339;0;0;;;
12;30;10000;2;8;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;1339;0;;;
12;30;10000;2;10;1;1339;;0;1339;0;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;0;1339;;;
12;30;10000;3;6;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;0;0;1339;0;;;;;1339;0;0;;;
12;30;10000;3;8;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;0;0;1339;0;;;;;0;1339;0;;;
12;30;10000;3;10;0;1339;;0;1339;0;0;0;;;;;;0;1339;;;0;0;1339;0;;;;;0;0;1339;;;
12;30;10000;4;6;1;1339;;0;1339;0;0;0;;;;;;0;1339;;;0;0;0;1339;;;;;1339;0;0;;;
14;30;5000;2;6;0;1339;;0;0;1339;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;1339;0;0;;;
14;30;5000;2;8;0;1339;;0;0;1339;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;1339;0;;;
14;30;5000;2;10;0;1339;;0;0;1339;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;0;1339;;;
14;30;5000;2;10;0;1339;;0;0;1339;0;0;;;;;;1339;0;;;0;1339;0;0;;;;;0;0;1339;;;
14;30;5000;3;8;0;1339;;0;0;1339;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;1339;0;;;
14;30;5000;3;10;0;1339;;0;0;1339;0;0;;;;;;1339;0;;;0;0;1339;0;;;;;0;0;1339;;;
14;30;5000;4;10;0;1339;;0;0;1339;0;0;;;;;;1339;0;;;0;0;0;1339;;;;;0;0;1339;;;
14;30;10000;1;8;0;1339;;0;0;1339;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;1339;0;;;
14;30;10000;1;10;0;1339;;0;0;1339;0;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;0;1339;;;
14;30;10000;2;6;1;1339;;0;0;1339;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;1339;0;0;;;
14;30;10000;2;10;0;1339;;0;0;1339;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;0;1339;;;
14;30;10000;2;10;0;1339;;0;0;1339;0;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;0;1339;;;
14;30;10000;3;6;0;1339;;0;0;1339;0;0;;;;;;0;1339;;;0;0;1339;0;;;;;1339;0;0;;;
14;30;10000;3;8;0;1339;;0;0;1339;0;0;;;;;;0;1339;;;0;0;1339;0;;;;;0;1339;0;;;
14;30;10000;4;6;0;1339;;0;0;1339;0;0;;;;;;0;1339;;;0;0;0;1339;;;;;1339;0;0;;;
14;30;10000;4;6;0;1339;;0;0;1339;0;0;;;;;;0;1339;;;0;0;0;1339;;;;;1339;0;0;;;
14;30;10000;4;10;1;1339;;0;0;1339;0;0;;;;;;0;1339;;;0;0;0;1339;;;;;0;0;1339;;;
16;30;10000;1;10;0;1339;;0;0;0;1339;0;;;;;;0;1339;;;1339;0;0;0;;;;;0;0;1339;;;
16;30;10000;2;8;0;1339;;0;0;0;1339;0;;;;;;0;1339;;;0;1339;0;0;;;;;0;1339;0;;;
16;30;10000;3;8;1;1339;;0;0;0;1339;0;;;;;;0;1339;;;0;0;1339;0;;;;;0;1339;0;;;
16;30;10000;3;10;0;1339;;0;0;0;1339;0;;;;;;0;1339;;;0;0;1339;0;;;;;0;0;1339;;;
10;30;5000;1;6;0;1340;;1340;0;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;1340;0;0;;;
10;30;5000;1;6;0;1340;;1340;0;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;1340;0;0;;;
10;30;5000;1;8;1;1340;;1340;0;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;0;1340;0;;;
10;30;5000;1;8;0;1340;;1340;0;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;0;1340;0;;;
10;30;5000;1;10;0;1340;;1340;0;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;0;0;1340;;;
10;30;5000;2;6;1;1340;;1340;0;0;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;1340;0;0;;;
10;30;5000;2;6;0;1340;;1340;0;0;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;1340;0;0;;;
10;30;5000;2;6;0;1340;;1340;0;0;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;1340;0;0;;;
10;30;5000;2;6;0;1340;;1340;0;0;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;1340;0;0;;;
10;30;5000;2;10;1;1340;;1340;0;0;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;0;0;1340;;;
10;30;5000;3;8;0;1340;;1340;0;0;0;0;;;;;;1340;0;;;0;0;1340;0;;;;;0;1340;0;;;
10;30;10000;1;10;0;1340;;1340;0;0;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;0;0;1340;;;
10;30;10000;2;6;1;1340;;1340;0;0;0;0;;;;;;0;1340;;;0;1340;0;0;;;;;1340;0;0;;;
10;30;10000;3;8;1;1340;;1340;0;0;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;0;1340;0;;;
10;30;10000;3;8;0;1340;;1340;0;0;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;0;1340;0;;;
10;30;10000;3;8;0;1340;;1340;0;0;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;0;1340;0;;;
10;30;10000;4;6;0;1340;;1340;0;0;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;1340;0;0;;;
12;30;5000;1;6;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;1340;0;0;;;
12;30;5000;1;8;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;0;1340;0;;;
12;30;5000;1;10;1;1340;;0;1340;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;0;0;1340;;;
12;30;5000;1;10;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;0;0;1340;;;
12;30;5000;2;6;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;1340;0;0;;;
12;30;5000;2;8;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;0;1340;0;;;
12;30;5000;2;10;1;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;0;0;1340;;;
12;30;5000;3;8;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;1340;0;;;;;0;1340;0;;;
12;30;5000;3;10;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;1340;0;;;;;0;0;1340;;;
12;30;5000;3;10;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;1340;0;;;;;0;0;1340;;;
12;30;5000;4;6;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;0;1340;;;;;1340;0;0;;;
12;30;5000;4;8;1;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;0;1340;;;;;0;1340;0;;;
12;30;5000;4;8;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;0;1340;;;;;0;1340;0;;;
12;30;5000;4;10;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;0;1340;;;;;0;0;1340;;;
12;30;5000;4;10;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;0;1340;;;;;0;0;1340;;;
12;30;5000;4;10;0;1340;;0;1340;0;0;0;;;;;;1340;0;;;0;0;0;1340;;;;;0;0;1340;;;
12;30;10000;1;6;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;1340;0;0;;;
12;30;10000;1;6;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;1340;0;0;;;
12;30;10000;1;6;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;1340;0;0;;;
12;30;10000;1;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;0;1340;0;;;
12;30;10000;1;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;0;1340;0;;;
12;30;10000;1;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;0;1340;0;;;
12;30;10000;1;10;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;0;0;1340;;;
12;30;10000;2;6;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;1340;0;0;;;;;1340;0;0;;;
12;30;10000;2;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;1340;0;0;;;;;0;1340;0;;;
12;30;10000;2;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;1340;0;0;;;;;0;1340;0;;;
12;30;10000;2;10;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;1340;0;0;;;;;0;0;1340;;;
12;30;10000;3;6;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;1340;0;0;;;
12;30;10000;3;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;0;1340;0;;;
12;30;10000;3;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;0;1340;0;;;
12;30;10000;3;10;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;0;0;1340;;;
12;30;10000;3;10;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;0;0;1340;;;
12;30;10000;4;6;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;1340;0;0;;;
12;30;10000;4;6;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;1340;0;0;;;
12;30;10000;4;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;0;1340;0;;;
12;30;10000;4;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;0;1340;0;;;
12;30;10000;4;8;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;0;1340;0;;;
12;30;10000;4;10;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;0;0;1340;;;
12;30;10000;4;10;0;1340;;0;1340;0;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;0;0;1340;;;
14;30;5000;1;8;0;1340;;0;0;1340;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;0;1340;0;;;
14;30;5000;1;10;0;1340;;0;0;1340;0;0;;;;;;1340;0;;;1340;0;0;0;;;;;0;0;1340;;;
14;30;5000;2;10;0;1340;;0;0;1340;0;0;;;;;;1340;0;;;0;1340;0;0;;;;;0;0;1340;;;
14;30;5000;3;10;1;1340;;0;0;1340;0;0;;;;;;1340;0;;;0;0;1340;0;;;;;0;0;1340;;;
14;30;5000;4;10;0;1340;;0;0;1340;0;0;;;;;;1340;0;;;0;0;0;1340;;;;;0;0;1340;;;
14;30;10000;1;10;0;1340;;0;0;1340;0;0;;;;;;0;1340;;;1340;0;0;0;;;;;0;0;1340;;;
14;30;10000;2;6;0;1340;;0;0;1340;0;0;;;;;;0;1340;;;0;1340;0;0;;;;;1340;0;0;;;
14;30;10000;2;8;0;1340;;0;0;1340;0;0;;;;;;0;1340;;;0;1340;0;0;;;;;0;1340;0;;;
14;30;10000;2;10;0;1340;;0;0;1340;0;0;;;;;;0;1340;;;0;1340;0;0;;;;;0;0;1340;;;
14;30;10000;3;6;0;1340;;0;0;1340;0;0;;;;;;0;1340;;;0;0;1340;0;;;;;1340;0;0;;;
14;30;10000;4;8;1;1340;;0;0;1340;0;0;;;;;;0;1340;;;0;0;0;1340;;;;;0;1340;0;;;
12;30;5000;3;6;1;1341;;0;1341;0;0;0;;;;;;1341;0;;;0;0;1341;0;;;;;1341;0;0;;;
12;30;5000;4;8;1;1341;;0;1341;0;0;0;;;;;;1341;0;;;0;0;0;1341;;;;;0;1341;0;;;
12;30;10000;2;10;1;1341;;0;1341;0;0;0;;;;;;0;1341;;;0;1341;0;0;;;;;0;0;1341;;;
14;30;10000;3;8;1;1341;;0;0;1341;0;0;;;;;;0;1341;;;0;0;1341;0;;;;;0;1341;0;;;
10;30;5000;1;6;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;1342;0;0;0;;;;;1342;0;0;;;
10;30;5000;1;6;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;1342;0;0;0;;;;;1342;0;0;;;
10;30;5000;1;8;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;1342;0;0;0;;;;;0;1342;0;;;
10;30;5000;1;8;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;1342;0;0;0;;;;;0;1342;0;;;
10;30;5000;1;8;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;1342;0;0;0;;;;;0;1342;0;;;
10;30;5000;1;10;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;1342;0;0;0;;;;;0;0;1342;;;
10;30;5000;2;8;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;1342;0;0;;;;;0;1342;0;;;
10;30;5000;2;10;1;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;1342;0;0;;;;;0;0;1342;;;
10;30;5000;2;10;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;1342;0;0;;;;;0;0;1342;;;
10;30;5000;2;10;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;1342;0;0;;;;;0;0;1342;;;
10;30;5000;2;10;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;1342;0;0;;;;;0;0;1342;;;
10;30;5000;3;6;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;1342;0;;;;;1342;0;0;;;
10;30;5000;3;8;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;1342;0;;;;;0;1342;0;;;
10;30;5000;3;10;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;1342;0;;;;;0;0;1342;;;
10;30;5000;3;10;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;1342;0;;;;;0;0;1342;;;
10;30;5000;4;6;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;0;1342;;;;;1342;0;0;;;
10;30;5000;4;8;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;0;1342;;;;;0;1342;0;;;
10;30;5000;4;8;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;0;1342;;;;;0;1342;0;;;
10;30;5000;4;10;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;0;1342;;;;;0;0;1342;;;
10;30;5000;4;10;0;1342;;1342;0;0;0;0;;;;;;1342;0;;;0;0;0;1342;;;;;0;0;1342;;;
10;30;10000;1;6;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;1342;0;0;0;;;;;1342;0;0;;;
10;30;10000;1;6;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;1342;0;0;0;;;;;1342;0;0;;;
10;30;10000;1;8;1;1342;;1342;0;0;0;0;;;;;;0;1342;;;1342;0;0;0;;;;;0;1342;0;;;
10;30;10000;1;8;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;1342;0;0;0;;;;;0;1342;0;;;
10;30;10000;1;10;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;1342;0;0;0;;;;;0;0;1342;;;
10;30;10000;2;6;1;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;1342;0;0;;;;;1342;0;0;;;
10;30;10000;2;6;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;1342;0;0;;;;;1342;0;0;;;
10;30;10000;2;6;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;1342;0;0;;;;;1342;0;0;;;
10;30;10000;2;8;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;1342;0;0;;;;;0;1342;0;;;
10;30;10000;3;6;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;0;1342;0;;;;;1342;0;0;;;
10;30;10000;3;6;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;0;1342;0;;;;;1342;0;0;;;
10;30;10000;3;10;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;0;1342;0;;;;;0;0;1342;;;
10;30;10000;3;10;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;0;1342;0;;;;;0;0;1342;;;
10;30;10000;3;10;0;1342;;1342;0;0;0;0;;;;;;0;1342;;;0;0;1342;0;;;;;0;0;1342;;;
