Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1472;0.231546;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1769;0.145335;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16370;0.109754;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8275;0.22396
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1472;0.225523;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1769;0.143549;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16370;1.13747;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8276;0.164311
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1472;0.410061;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1769;0.163594;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16372;0.10409;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8276;0.472663
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1472;0.403324;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1769;0.166203;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16372;0.103871;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8277;0.272337
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1472;0.54587;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1769;0.16927;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16373;0.55189;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8277;0.271375
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1472;0.173295;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1769;0.165431;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16374;1.12234;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;8278;0.692589
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1472;0.199542;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1769;0.274614;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;16374;0.157323;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;8278;1.56857
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1472;0.225711;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1769;0.347104;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;16375;0.272801;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8279;0.143643
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1472;0.271734;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1769;0.34437;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16376;0.558706;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8279;0.131313
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1472;0.27578;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1769;0.459467;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;16376;0.370565;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8280;0.1688
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1472;0.328923;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1769;0.459594;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16376;22.731;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;8280;0.342358
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1472;0.554067;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1769;0.461821;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16378;23.4843;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8280;0.461623
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1472;sty.13;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1769;0.462934;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16379;0.560334;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8280;0.147654
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1473;0.152269;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1769;0.465106;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16380;0.102623;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8280;0.143092
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1473;0.231179;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1769;0.461522;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16381;0.561555;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8280;0.190805
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1473;0.545372;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1769;0.701707;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;16382;0.12907;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;8280;0.344093
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1473;0.5483;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1769;0.700187;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16382;0.104508;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8281;0.27437
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1473;0.836896;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1769;0.710405;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16382;22.7647;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8282;0.229975
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1473;1.69178;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1770;0.221465;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16383;0.10747;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8283;0.165538
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1473;0.154363;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1770;0.458458;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;16383;0.276846;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8283;0.224119
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1473;0.270815;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1770;1.40774;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16383;0.563486;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8284;0.126529
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1473;0.268372;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1770;0.145706;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16383;1.13407;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;8284;0.34751
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1473;0.325142;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1770;0.146657;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16383;1.13337;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8285;0.13126
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1473;0.549511;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1770;0.19116;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16383;1.13338;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8285;0.14615
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1473;0.556023;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1770;0.273018;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16384;0.559653;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8286;0.225567
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1473;0.554629;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1770;1.44628;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16384;0.117557;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8286;0.227443
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1473;0.836378;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1770;28.5124;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16384;0.560814;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8286;0.275378
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1473;1.68239;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1771;0.144116;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16385;0.116644;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8287;0.191176
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1474;0.152299;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1771;0.336001;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;16386;0.180587;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8287;0.222729
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1474;0.171183;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1771;0.126722;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;16386;0.27475;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8287;0.531265
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1474;0.173581;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1771;0.227363;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16388;0.117958;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8288;0.12734
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1474;0.223442;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1771;0.341185;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;16388;0.278377;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8288;0.189333
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1474;0.546339;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1772;0.124617;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16388;0.564335;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;8288;0.76353
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1474;0.54762;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1772;0.126629;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16389;0.118622;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;8289;0.761326
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1474;0.830684;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1772;0.268318;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16390;1.12885;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8290;0.192838
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1474;1.67221;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1772;sty.02;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;16391;0.157623;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8291;0.166277
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1474;0.153497;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1772;0.165602;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;16391;0.275307;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8294;0.460786
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1474;0.1555;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1772;0.163906;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;16391;0.275971;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8294;0.131261
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1474;0.155161;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1772;0.163503;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16391;22.7961;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8294;0.277128
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1474;0.274398;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1772;0.27343;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16391;22.728;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;8294;0.342592
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1474;0.270885;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1772;0.702154;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16391;22.9895;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;8294;0.753435
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1474;0.32831;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1772;1.46499;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;16393;0.369553;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8295;0.146148
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1474;0.326106;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1773;0.146383;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16393;22.6317;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8295;0.271932
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1474;0.842524;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1773;0.341364;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;16394;0.151313;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8295;0.150079
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1474;0.837947;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1773;0.145437;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;16395;0.222166;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8295;0.228638
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1474;1.68576;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1773;0.341725;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16395;0.560493;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8296;0.188529
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1474;1.70813;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1773;0.34667;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16397;0.102826;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8296;0.27209
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1475;0.151817;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1774;0.127367;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16398;0.118234;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8297;0.127795
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1475;0.199239;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1774;0.145058;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16398;0.560313;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8297;0.143382
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1475;0.194439;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1774;0.190827;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16399;0.565504;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8297;0.200235
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1475;0.23137;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1775;0.146288;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;16399;0.280388;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8297;0.223942
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1475;0.412141;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1775;0.19176;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;16399;0.375673;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8298;0.13053
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1475;0.830056;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1776;0.186854;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16400;0.562079;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;8298;0.342359
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1475;1.67935;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1776;0.229449;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;16401;0.216341;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8299;0.145437
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1475;0.152308;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1776;0.269768;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16401;1.13037;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;8299;0.697129
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1475;0.20256;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1776;0.344225;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16402;0.116898;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8299;0.164804
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1475;0.200944;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1776;0.455585;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;16402;0.131321;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8299;0.189247
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1475;0.326815;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1776;0.192421;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16403;22.6567;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;8300;0.34934
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1475;0.409434;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1776;0.33823;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16404;23.3178;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8300;0.147235
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1476;0.176508;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1776;1.44143;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16404;22.8259;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8301;0.165311
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1476;0.178261;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1776;1.41126;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16405;0.580191;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;8301;0.340823
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1476;0.224411;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1777;0.4582;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16406;1.12081;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;8301;0.341677
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1476;0.269665;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1777;sty.13;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;16408;0.130381;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8301;0.495452
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1476;0.40312;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1777;0.127864;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16408;22.86;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8302;0.249688
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1476;0.410109;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1777;0.128509;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16409;0.560244;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8302;0.165794
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1476;0.152764;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1777;0.146462;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16409;0.556217;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8302;0.276531
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1476;0.154513;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1777;0.170777;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;16410;0.182536;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8302;0.467794
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1476;0.153673;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1777;0.189919;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16410;1.12416;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;8302;1.70271
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1476;0.157243;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1777;0.189663;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16411;22.7359;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8303;0.12611
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1476;0.267238;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1777;0.22925;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16411;23.2582;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8303;0.148944
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1476;0.556839;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1777;0.461976;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;16414;0.153013;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8303;0.189246
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1476;0.552903;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1777;1.41021;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16416;0.115737;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8304;0.149399
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1476;0.55027;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1778;0.146519;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;16416;0.279392;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8304;0.167998
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1476;0.556941;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1778;0.26937;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16416;23.1752;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8304;0.464119
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1477;0.195279;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1778;0.338462;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;16416;22.6633;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8304;0.129288
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1477;0.196057;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1778;1.39018;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16417;0.103786;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8305;0.191944
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1477;0.194727;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1778;0.129289;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16421;0.103236;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8305;0.188164
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1477;0.265194;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1778;0.191783;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16421;0.116792;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8305;0.223468
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1477;0.84847;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1778;0.230168;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;16422;0.374994;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;8305;0.222961
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1477;0.832656;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1778;0.274085;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16422;1.1323;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;8305;0.275251
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1477;0.154301;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1778;0.341453;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16423;1.13026;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8305;0.472986
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1477;0.174524;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1778;1.41752;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;16424;0.217821;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8305;0.469423
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1477;0.172397;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1778;1.41355;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;16424;0.184179;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;8306;0.509127
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1477;0.177685;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1779;0.185162;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;16425;0.177885;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;8306;0.737359
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1477;0.199878;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1779;0.12977;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;16425;0.564195;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;8307;0.163735
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1477;0.225593;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1779;0.132486;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;16427;0.108724;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;8308;1.43761
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1477;0.224988;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1779;0.1659;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16427;1.12943;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;8308;0.129485
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1477;0.225599;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1779;1.41187;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;16428;0.155738;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;8308;1.51275
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1477;0.412365;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1780;0.16392;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;16429;1.13106;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;8310;0.145259
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1477;0.408015;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1780;0.343519;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;16430;0.115728;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;8310;0.186806
