Instancja;Czas;Jednostka;Wynik;Typ memetic;0 wyspa;1 wyspa;2 wyspa;3 wyspa;4 wyspa;;;;;;;;;;;;;
ftv47.atsp;8241;ms;1891;1;13;12;14;14;13;;;;;;;;;;;;;
ftv47.atsp;8074;ms;1859;1;14;14;16;17;14;;;;;;;;;;;;;
ftv47.atsp;8196;ms;1886;1;14;13;16;16;14;;;;;;;;;;;;;
ftv47.atsp;8342;ms;1897;1;14;14;17;17;15;;;;;;;;;;;;;
ftv47.atsp;8067;ms;1863;1;13;13;16;15;14;;;;;;;;;;;;;
ftv47.atsp;8068;ms;1899;1;14;14;17;16;14;;;;;;;;;;;;;
ftv47.atsp;7929;ms;1904;1;15;15;17;18;15;;;;;;;;;;;;;
ftv47.atsp;7743;ms;1851;1;14;14;18;18;15;;;;;;;;;;;;;
ftv47.atsp;7674;ms;1897;1;14;14;18;18;15;;;;;;;;;;;;;
ftv47.atsp;7770;ms;1859;1;15;15;18;18;15;;;;;;;;;;;;;
ftv47.atsp;7783;ms;1889;1;15;15;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7754;ms;1890;1;14;14;18;18;15;;;;;;;;;;;;;
ftv47.atsp;7757;ms;1886;1;15;15;17;18;15;;;;;;;;;;;;;
ftv47.atsp;7857;ms;1883;1;15;15;17;18;16;;;;;;;;;;;;;
ftv47.atsp;7763;ms;1868;1;15;15;18;18;15;;;;;;;;;;;;;
ftv47.atsp;7741;ms;1879;1;15;15;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7746;ms;1886;1;14;15;18;17;15;;;;;;;;;;;;;
ftv47.atsp;7768;ms;1901;1;15;15;17;18;15;;;;;;;;;;;;;
ftv47.atsp;7948;ms;1897;1;13;12;15;15;14;;;;;;;;;;;;;
ftv47.atsp;8048;ms;1856;1;14;14;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7839;ms;1856;1;15;14;17;18;15;;;;;;;;;;;;;
ftv47.atsp;7975;ms;1895;1;15;15;17;17;15;;;;;;;;;;;;;
ftv47.atsp;8215;ms;1838;1;13;13;16;16;14;;;;;;;;;;;;;
ftv47.atsp;7987;ms;1875;1;15;14;17;17;15;;;;;;;;;;;;;
ftv47.atsp;8040;ms;1800;1;14;14;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7956;ms;1892;1;15;14;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7816;ms;1845;1;14;14;17;17;14;;;;;;;;;;;;;
ftv47.atsp;7834;ms;1883;1;15;15;17;17;15;;;;;;;;;;;;;
ftv47.atsp;8007;ms;1890;1;15;14;16;17;15;;;;;;;;;;;;;
ftv47.atsp;8002;ms;1863;1;14;15;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7907;ms;1883;1;15;14;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7863;ms;1856;1;14;14;17;18;15;;;;;;;;;;;;;
ftv47.atsp;7961;ms;1888;1;15;15;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7851;ms;1798;1;14;14;17;17;14;;;;;;;;;;;;;
ftv47.atsp;8005;ms;1899;1;14;14;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7947;ms;1867;1;14;15;17;18;15;;;;;;;;;;;;;
ftv47.atsp;7784;ms;1894;1;14;14;16;17;15;;;;;;;;;;;;;
ftv47.atsp;8112;ms;1886;1;14;15;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7835;ms;1841;1;14;13;17;17;14;;;;;;;;;;;;;
ftv47.atsp;7968;ms;1888;1;15;14;17;17;15;;;;;;;;;;;;;
ftv47.atsp;7808;ms;1856;1;15;15;18;17;15;1872.05;1798;14.896;22.76199872;1922;;;;;;;;
ftv55.atsp;25133;ms;1704;1;104;93;106;106;90;;;;;;;;;;;;;
ftv55.atsp;25145;ms;1704;1;106;95;103;105;90;;;;;;;;;;;;;
ftv55.atsp;25100;ms;1704;1;100;89;102;98;87;;;;;;;;;;;;;
ftv55.atsp;25707;ms;1704;1;98;87;102;101;87;;;;;;;;;;;;;
ftv55.atsp;25047;ms;1635;1;104;92;101;104;90;;;;;;;;;;;;;
ftv55.atsp;25021;ms;1628;1;105;94;105;105;90;;;;;;;;;;;;;
ftv55.atsp;25093;ms;1704;1;106;93;105;106;92;;;;;;;;;;;;;
ftv55.atsp;25064;ms;1636;1;107;94;104;104;92;;;;;;;;;;;;;
ftv55.atsp;24910;ms;1628;1;105;93;104;104;91;;;;;;;;;;;;;
ftv55.atsp;25139;ms;1704;1;103;92;103;104;91;;;;;;;;;;;;;
ftv55.atsp;25178;ms;1704;1;98;85;97;97;85;;;;;;;;;;;;;
ftv55.atsp;24985;ms;1704;1;106;92;105;105;91;;;;;;;;;;;;;
ftv55.atsp;24915;ms;1704;1;105;91;104;106;90;;;;;;;;;;;;;
ftv55.atsp;25147;ms;1628;1;107;94;106;106;93;;;;;;;;;;;;;
ftv55.atsp;25161;ms;1704;1;106;93;104;105;91;;;;;;;;;;;;;
ftv55.atsp;25058;ms;1647;1;104;92;104;105;90;;;;;;;;;;;;;
ftv55.atsp;25261;ms;1704;1;105;92;104;104;91;;;;;;;;;;;;;
ftv55.atsp;24886;ms;1704;1;106;92;105;103;90;;;;;;;;;;;;;
ftv55.atsp;24925;ms;1704;1;106;92;105;104;91;;;;;;;;;;;;;
ftv55.atsp;25042;ms;1704;1;106;91;105;105;91;;;;;;;;;;;;;
ftv55.atsp;24868;ms;1629;1;106;93;105;107;91;;;;;;;;;;;;;
ftv55.atsp;24911;ms;1682;1;107;92;104;105;91;;;;;;;;;;;;;
ftv55.atsp;25020;ms;1704;1;107;93;104;106;92;;;;;;;;;;;;;
ftv55.atsp;24944;ms;1704;1;105;92;105;104;91;;;;;;;;;;;;;
ftv55.atsp;25063;ms;1704;1;107;93;106;106;91;;;;;;;;;;;;;
ftv55.atsp;24960;ms;1704;1;105;92;104;104;91;;;;;;;;;;;;;
ftv55.atsp;25004;ms;1704;1;107;95;103;107;92;;;;;;;;;;;;;
ftv55.atsp;25031;ms;1628;1;103;91;103;104;88;;;;;;;;;;;;;
ftv55.atsp;24875;ms;1628;1;106;95;106;106;93;;;;;;;;;;;;;
ftv55.atsp;24959;ms;1659;1;107;94;105;105;93;;;;;;;;;;;;;
ftv55.atsp;24898;ms;1661;1;108;94;105;106;90;;;;;;;;;;;;;
ftv55.atsp;24950;ms;1704;1;106;93;106;107;91;;;;;;;;;;;;;
ftv55.atsp;24965;ms;1704;1;107;91;106;103;91;;;;;;;;;;;;;
ftv55.atsp;24984;ms;1704;1;106;92;105;105;91;;;;;;;;;;;;;
ftv55.atsp;25087;ms;1704;1;107;92;106;106;92;;;;;;;;;;;;;
ftv55.atsp;24993;ms;1704;1;106;93;103;106;92;;;;;;;;;;;;;
ftv55.atsp;24967;ms;1704;1;106;93;107;106;91;;;;;;;;;;;;;
ftv55.atsp;25008;ms;1704;1;105;94;106;107;92;;;;;;;;;;;;;
ftv55.atsp;25021;ms;1628;1;104;93;102;105;91;;;;;;;;;;;;;
ftv55.atsp;25086;ms;1704;1;107;94;106;108;94;;;;;;;;;;;;;
ftv55.atsp;25025;ms;1608;1;106;92;104;104;90;;;;;;;;;;;;;
ftv55.atsp;24954;ms;1704;1;102;92;105;103;89;;;;;;;;;;;;;
ftv55.atsp;25054;ms;1704;1;105;92;103;103;89;;;;;;;;;;;;;
ftv55.atsp;24905;ms;1704;1;105;90;104;104;90;;;;;;;;;;;;;
ftv55.atsp;25255;ms;1704;1;107;93;105;106;92;;;;;;;;;;;;;
ftv55.atsp;24839;ms;1704;1;101;89;103;102;87;;;;;;;;;;;;;
ftv55.atsp;25033;ms;1704;1;105;92;106;106;91;;;;;;;;;;;;;
ftv55.atsp;24925;ms;1704;1;107;93;106;105;91;;;;;;;;;;;;;
ftv55.atsp;25118;ms;1704;1;106;93;107;106;91;;;;;;;;;;;;;
ftv55.atsp;24954;ms;1704;1;106;94;104;105;90;;;;;;;;;;;;;
ftv55.atsp;25031;ms;1704;1;105;93;105;106;90;;;;;;;;;;;;;
ftv55.atsp;24944;ms;1704;1;105;92;105;105;90;;;;;;;;;;;;;
ftv55.atsp;24979;ms;1629;1;106;93;106;106;92;;;;;;;;;;;;;
ftv55.atsp;25122;ms;1704;1;105;94;105;107;92;;;;;;;;;;;;;
ftv55.atsp;24994;ms;1704;1;106;94;106;104;92;;;;;;;;;;;;;
ftv55.atsp;25088;ms;1704;1;108;94;105;105;92;;;;;;;;;;;;;
ftv55.atsp;25023;ms;1704;1;106;93;104;105;93;;;;;;;;;;;;;
ftv55.atsp;24955;ms;1704;1;106;92;107;106;91;;;;;;;;;;;;;
ftv55.atsp;25114;ms;1704;1;106;93;105;107;91;;;;;;;;;;;;;
ftv55.atsp;25060;ms;1628;1;106;92;104;105;91;;;;;;;;;;;;;
ftv55.atsp;24977;ms;1704;1;106;91;103;103;91;;;;;;;;;;;;;
ftv55.atsp;25188;ms;1659;1;105;92;103;103;91;;;;;;;;;;;;;
ftv55.atsp;25021;ms;1704;1;106;91;104;104;91;;;;;;;;;;;;;
ftv55.atsp;24973;ms;1704;1;107;93;106;106;92;;;;;;;;;;;;;
ftv55.atsp;24905;ms;1629;1;105;92;105;103;89;;;;;;;;;;;;;
ftv55.atsp;24998;ms;1638;1;104;93;104;105;91;;;;;;;;;;;;;
ftv55.atsp;25067;ms;1704;1;106;93;107;105;91;;;;;;;;;;;;;
ftv55.atsp;24851;ms;1704;1;106;92;104;105;90;;;;;;;;;;;;;
ftv55.atsp;24978;ms;1704;1;104;93;105;106;91;;;;;;;;;;;;;
ftv55.atsp;24956;ms;1704;1;106;92;103;105;91;;;;;;;;;;;;;
ftv55.atsp;25027;ms;1704;1;105;93;102;105;92;;;;;;;;;;;;;
ftv55.atsp;26159;ms;1665;1;100;88;101;99;87;;;;;;;;;;;;;
ftv55.atsp;25027;ms;1698;1;106;94;105;107;92;;;;;;;;;;;;;
ftv55.atsp;25008;ms;1635;1;108;94;107;106;92;;;;;;;;;;;;;
ftv55.atsp;24925;ms;1691;1;106;93;105;105;91;;;;;;;;;;;;;
ftv55.atsp;24965;ms;1635;1;106;94;107;106;92;;;;;;;;;;;;;
ftv55.atsp;24882;ms;1691;1;103;92;105;104;89;;;;;;;;;;;;;
ftv55.atsp;24951;ms;1647;1;108;95;106;107;92;;;;;;;;;;;;;
ftv55.atsp;25075;ms;1704;1;108;94;103;107;92;;;;;;;;;;;;;
ftv55.atsp;24872;ms;1647;1;107;94;106;107;92;;;;;;;;;;;;;
ftv55.atsp;25100;ms;1704;1;106;94;105;105;92;;;;;;;;;;;;;
ftv55.atsp;24961;ms;1704;1;106;92;104;105;91;;;;;;;;;;;;;
ftv55.atsp;24990;ms;1628;1;107;94;106;106;92;;;;;;;;;;;;;
ftv55.atsp;25060;ms;1679;1;103;92;103;105;91;;;;;;;;;;;;;
ftv55.atsp;24832;ms;1704;1;107;93;106;106;92;;;;;;;;;;;;;
ftv55.atsp;24883;ms;1704;1;105;92;104;103;90;;;;;;;;;;;;;
ftv55.atsp;24958;ms;1679;1;107;94;107;106;93;;;;;;;;;;;;;
ftv55.atsp;25051;ms;1704;1;106;93;105;106;89;;;;;;;;;;;;;
ftv55.atsp;24894;ms;1647;1;106;95;107;107;92;;;;;;;;;;;;;
ftv55.atsp;25040;ms;1638;1;107;93;106;107;91;;;;;;;;;;;;;
ftv55.atsp;25090;ms;1628;1;105;92;105;104;92;;;;;;;;;;;;;
ftv55.atsp;25045;ms;1704;1;107;94;106;105;92;;;;;;;;;;;;;
ftv55.atsp;24963;ms;1704;1;107;95;106;106;92;;;;;;;;;;;;;
ftv55.atsp;24929;ms;1629;1;106;93;105;107;91;;;;;;;;;;;;;
ftv55.atsp;24908;ms;1659;1;107;95;106;108;92;;;;;;;;;;;;;
ftv55.atsp;24897;ms;1704;1;108;94;105;105;92;;;;;;;;;;;;;
ftv55.atsp;24853;ms;1704;1;104;93;104;106;91;;;;;;;;;;;;;
ftv55.atsp;24976;ms;1629;1;108;94;107;105;91;;;;;;;;;;;;;
ftv55.atsp;25083;ms;1704;1;107;95;107;107;92;;;;;;;;;;;;;
ftv55.atsp;25007;ms;1704;1;108;94;105;107;92;;;;;;;;;;;;;
ftv55.atsp;25077;ms;1704;1;109;95;107;107;93;;;;;;;;;;;;;
ftv55.atsp;24973;ms;1704;1;107;93;106;105;93;;;;;;;;;;;;;
ftv55.atsp;25281;ms;1659;1;105;93;104;105;91;;;;;;;;;;;;;
ftv55.atsp;25079;ms;1704;1;103;91;104;104;91;;;;;;;;;;;;;
ftv55.atsp;25088;ms;1704;1;107;93;105;107;94;;;;;;;;;;;;;
ftv55.atsp;24914;ms;1704;1;106;93;105;107;91;;;;;;;;;;;;;
ftv55.atsp;24956;ms;1629;1;107;93;104;106;91;;;;;;;;;;;;;
ftv55.atsp;24918;ms;1704;1;105;92;104;104;90;;;;;;;;;;;;;
ftv55.atsp;24867;ms;1704;1;107;93;106;106;92;;;;;;;;;;;;;
ftv55.atsp;25021;ms;1647;1;107;94;106;108;92;;;;;;;;;;;;;
ftv55.atsp;24986;ms;1704;1;108;94;107;107;94;;;;;;;;;;;;;
ftv55.atsp;24894;ms;1661;1;100;88;99;99;87;;;;;;;;;;;;;
ftv55.atsp;26517;ms;1704;1;105;90;104;102;90;;;;;;;;;;;;;
ftv55.atsp;25003;ms;1704;1;108;94;108;108;93;;;;;;;;;;;;;
ftv55.atsp;24814;ms;1704;1;107;94;107;108;92;;;;;;;;;;;;;
ftv55.atsp;24945;ms;1629;1;107;94;106;106;91;;;;;;;;;;;;;
ftv55.atsp;24688;ms;1628;1;97;86;96;97;84;;;;;;;;;;;;;
ftv55.atsp;25132;ms;1647;1;108;93;107;107;93;;;;;;;;;;;;;
ftv55.atsp;24946;ms;1704;1;108;94;107;107;91;;;;;;;;;;;;;
ftv55.atsp;24948;ms;1704;1;108;95;107;107;91;;;;;;;;;;;;;
ftv55.atsp;24875;ms;1704;1;108;93;106;105;93;;;;;;;;;;;;;
ftv55.atsp;24962;ms;1704;1;106;92;106;106;92;;;;;;;;;;;;;
ftv55.atsp;24935;ms;1704;1;106;93;106;104;91;;;;;;;;;;;;;
ftv55.atsp;25071;ms;1628;1;106;93;104;106;92;;;;;;;;;;;;;
ftv55.atsp;24996;ms;1628;1;107;94;107;107;92;;;;;;;;;;;;;
ftv55.atsp;24949;ms;1704;1;106;93;106;102;92;;;;;;;;;;;;;
ftv55.atsp;24867;ms;1629;1;108;94;104;108;92;;;;;;;;;;;;;
ftv55.atsp;24819;ms;1704;1;108;95;106;106;91;;;;;;;;;;;;;
ftv55.atsp;24867;ms;1704;1;108;94;107;107;92;;;;;;;;;;;;;
ftv55.atsp;25001;ms;1704;1;108;91;106;107;92;;;;;;;;;;;;;
ftv55.atsp;24786;ms;1704;1;109;94;107;109;93;;;;;;;;;;;;;
ftv55.atsp;24808;ms;1699;1;106;93;104;106;92;;;;;;;;;;;;;
ftv55.atsp;24907;ms;1704;1;107;93;105;106;92;;;;;;;;;;;;;
ftv55.atsp;24945;ms;1704;1;108;92;106;106;91;;;;;;;;;;;;;
ftv55.atsp;24985;ms;1704;1;107;94;106;107;92;;;;;;;;;;;;;
ftv55.atsp;25079;ms;1647;1;108;93;106;107;92;;;;;;;;;;;;;
ftv55.atsp;24926;ms;1704;1;106;93;105;105;91;;;;;;;;;;;;;
ftv55.atsp;24823;ms;1704;1;104;90;104;103;90;;;;;;;;;;;;;
ftv55.atsp;24892;ms;1699;1;105;92;104;105;90;;;;;;;;;;;;;
ftv55.atsp;25015;ms;1704;1;107;94;106;105;91;;;;;;;;;;;;;
ftv55.atsp;25050;ms;1644;1;105;92;105;105;89;;;;;;;;;;;;;
ftv55.atsp;25008;ms;1661;1;106;93;103;104;92;;;;;;;;;;;;;
ftv55.atsp;25063;ms;1704;1;106;92;104;105;91;;;;;;;;;;;;;
ftv55.atsp;24882;ms;1704;1;105;93;105;104;90;;;;;;;;;;;;;
ftv55.atsp;25034;ms;1661;1;106;96;105;105;92;;;;;;;;;;;;;
ftv55.atsp;25116;ms;1629;1;108;94;106;106;93;;;;;;;;;;;;;
ftv55.atsp;25220;ms;1704;1;107;94;107;105;93;;;;;;;;;;;;;
ftv55.atsp;25030;ms;1628;1;105;92;105;104;92;;;;;;;;;;;;;
ftv55.atsp;24966;ms;1704;1;105;92;104;104;91;;;;;;;;;;;;;
ftv55.atsp;24818;ms;1644;1;107;94;105;106;91;ftv55.atsp;31.06880579;1704;1682.733333;1608;99.94266667;;;;;;;
ftv47.atsp;20627;ms;1842;1;140;119;139;141;117;;;;;;;;;;;;;
ftv47.atsp;20617;ms;1842;1;140;119;141;140;117;;;;;;;;;;;;;
ftv47.atsp;20568;ms;1815;1;140;118;140;141;118;;;;;;;;;;;;;
ftv47.atsp;20666;ms;1840;1;141;120;141;142;118;;;;;;;;;;;;;
ftv47.atsp;20687;ms;1827;1;139;118;140;138;117;;;;;;;;;;;;;
ftv47.atsp;20683;ms;1840;1;140;119;139;139;118;;;;;;;;;;;;;
ftv47.atsp;20617;ms;1842;1;140;119;140;141;116;;;;;;;;;;;;;
ftv47.atsp;20578;ms;1842;1;140;118;137;139;117;;;;;;;;;;;;;
ftv47.atsp;20619;ms;1842;1;141;119;138;142;118;;;;;;;;;;;;;
ftv47.atsp;20671;ms;1777;1;138;119;136;138;116;;;;;;;;;;;;;
ftv47.atsp;20598;ms;1840;1;139;119;138;139;117;;;;;;;;;;;;;
ftv47.atsp;20597;ms;1838;1;140;120;137;139;115;;;;;;;;;;;;;
ftv47.atsp;20642;ms;1833;1;140;119;139;141;116;;;;;;;;;;;;;
ftv47.atsp;20616;ms;1848;1;140;119;140;140;116;;;;;;;;;;;;;
ftv47.atsp;20651;ms;1840;1;141;118;140;141;117;;;;;;;;;;;;;
ftv47.atsp;20542;ms;1820;1;138;117;139;138;115;;;;;;;;;;;;;
ftv47.atsp;20597;ms;1863;1;140;118;138;140;117;;;;;;;;;;;;;
ftv47.atsp;20587;ms;1777;1;139;119;138;139;117;;;;;;;;;;;;;
ftv47.atsp;20622;ms;1845;1;140;119;140;139;118;;;;;;;;;;;;;
ftv47.atsp;20578;ms;1820;1;141;118;139;140;116;;;;;;;;;;;;;
ftv47.atsp;20682;ms;1842;1;141;118;138;141;117;;;;;;;;;;;;;
ftv47.atsp;20657;ms;1832;1;140;119;141;139;118;;;;;;;;;;;;;
ftv47.atsp;20488;ms;1790;1;140;119;141;140;116;;;;;;;;;;;;;
ftv47.atsp;20592;ms;1842;1;138;117;138;137;115;;;;;;;;;;;;;
ftv47.atsp;20559;ms;1842;1;141;120;139;142;117;;;;;;;;;;;;;
ftv47.atsp;20653;ms;1842;1;142;119;140;139;119;;;;;;;;;;;;;
ftv47.atsp;20629;ms;1820;1;141;120;140;140;117;;;;;;;;;;;;;
ftv47.atsp;20613;ms;1833;1;141;120;140;139;118;;;;;;;;;;;;;
ftv47.atsp;20586;ms;1845;1;139;119;140;139;117;;;;;;;;;;;;;
ftv47.atsp;20723;ms;1801;1;139;117;138;139;117;;;;;;;;;;;;;
ftv47.atsp;20623;ms;1833;1;142;121;140;142;119;;;;;;;;;;;;;
ftv47.atsp;20610;ms;1842;1;140;120;140;140;118;;;;;;;;;;;;;
ftv47.atsp;20577;ms;1842;1;140;119;140;140;118;;;;;;;;;;;;;
ftv47.atsp;20588;ms;1790;1;141;118;141;141;117;;;;;;;;;;;;;
ftv47.atsp;20520;ms;1842;1;135;114;134;136;112;;;;;;;;;;;;;
ftv47.atsp;20681;ms;1842;1;137;116;137;140;115;;;;;;;;;;;;;
ftv47.atsp;20585;ms;1842;1;141;120;141;141;118;;;;;;;;;;;;;
ftv47.atsp;20630;ms;1842;1;139;119;139;139;116;;;;;;;;;;;;;
ftv47.atsp;20641;ms;1787;1;141;120;140;141;118;;;;;;;;;;;;;
ftv47.atsp;20693;ms;1842;1;141;119;140;140;117;;;;;;;;;;;;;
ftv47.atsp;20598;ms;1776;1;140;118;139;139;118;;;;;;;;;;;;;
ftv47.atsp;20552;ms;1850;1;142;119;139;140;119;;;;;;;;;;;;;
ftv47.atsp;20612;ms;1790;1;141;118;142;140;117;;;;;;;;;;;;;
ftv47.atsp;20596;ms;1790;1;142;121;142;142;119;;;;;;;;;;;;;
ftv47.atsp;20484;ms;1842;1;136;116;134;134;113;;;;;;;;;;;;;
ftv47.atsp;20652;ms;1863;1;139;117;138;138;116;;;;;;;;;;;;;
ftv47.atsp;20751;ms;1777;1;142;119;141;141;117;;;;;;;;;;;;;
ftv47.atsp;20656;ms;1833;1;141;120;141;139;117;;;;;;;;;;;;;
ftv47.atsp;20632;ms;1842;1;134;114;133;133;112;;;;;;;;;;;;;
ftv47.atsp;20610;ms;1842;1;137;117;139;138;116;;;;;;;;;;;;;
ftv47.atsp;20657;ms;1842;1;140;120;140;140;117;;;;;;;;;;;;;
ftv47.atsp;20625;ms;1838;1;141;120;141;140;118;;;;;;;;;;;;;
ftv47.atsp;20588;ms;1833;1;140;119;141;140;117;;;;;;;;;;;;;
ftv47.atsp;20572;ms;1838;1;141;120;140;141;118;;;;;;;;;;;;;
ftv47.atsp;20466;ms;1806;1;138;117;137;138;115;;;;;;;;;;;;;
ftv47.atsp;20589;ms;1790;1;141;120;137;140;116;;;;;;;;;;;;;
ftv47.atsp;20716;ms;1831;1;140;118;140;139;117;;;;;;;;;;;;;
ftv47.atsp;20659;ms;1842;1;141;121;139;142;118;;;;;;;;;;;;;
ftv47.atsp;20492;ms;1842;1;139;119;140;140;117;;;;;;;;;;;;;
ftv47.atsp;20512;ms;1842;1;142;118;141;140;118;;;;;;;;;;;;;
ftv47.atsp;20575;ms;1803;1;142;120;139;141;117;;;;;;;;;;;;;
ftv47.atsp;20539;ms;1838;1;142;122;141;143;118;;;;;;;;;;;;;
ftv47.atsp;20468;ms;1842;1;142;119;141;139;118;;;;;;;;;;;;;
ftv47.atsp;20581;ms;1777;1;142;119;141;141;118;;;;;;;;;;;;;
ftv47.atsp;20635;ms;1842;1;142;120;140;141;118;;;;;;;;;;;;;
ftv47.atsp;20608;ms;1777;1;138;119;141;140;118;;;;;;;;;;;;;
ftv47.atsp;20508;ms;1845;1;139;119;140;140;117;;;;;;;;;;;;;
ftv47.atsp;20728;ms;1842;1;139;119;142;139;118;;;;;;;;;;;;;
ftv47.atsp;20670;ms;1842;1;142;119;142;140;120;;;;;;;;;;;;;
ftv47.atsp;20544;ms;1845;1;140;119;139;139;117;;;;;;;;;;;;;
ftv47.atsp;20612;ms;1789;1;141;119;143;141;118;;;;;;;;;;;;;
ftv47.atsp;20583;ms;1827;1;143;119;140;140;119;;;;;;;;;;;;;
ftv47.atsp;20504;ms;1842;1;141;119;138;140;116;;;;;;;;;;;;;
ftv47.atsp;20667;ms;1845;1;142;120;140;140;118;;;;;;;;;;;;;
ftv47.atsp;20512;ms;1790;1;141;120;140;143;117;;;;;;;;;;;;;
ftv47.atsp;20537;ms;1833;1;142;118;141;139;117;;;;;;;;;;;;;
ftv47.atsp;20484;ms;1886;1;144;121;140;140;116;;;;;;;;;;;;;
ftv47.atsp;20568;ms;1842;1;141;120;140;141;120;;;;;;;;;;;;;
ftv47.atsp;20611;ms;1795;1;140;119;140;140;117;;;;;;;;;;;;;
ftv47.atsp;20622;ms;1840;1;142;119;142;141;117;;;;;;;;;;;;;
ftv47.atsp;20676;ms;1842;1;143;122;140;140;118;;;;;;;;;;;;;
ftv47.atsp;20570;ms;1820;1;141;119;142;141;118;;;;;;;;;;;;;
ftv47.atsp;20568;ms;1845;1;141;119;141;141;117;;;;;;;;;;;;;
ftv47.atsp;20558;ms;1840;1;142;120;141;140;118;;;;;;;;;;;;;
ftv47.atsp;20537;ms;1777;1;143;120;139;141;118;;;;;;;;;;;;;
ftv47.atsp;20534;ms;1842;1;143;121;142;140;119;;;;;;;;;;;;;
ftv47.atsp;20511;ms;1842;1;142;119;142;141;118;;;;;;;;;;;;;
ftv47.atsp;20660;ms;1842;1;141;120;142;141;119;;;;;;;;;;;;;
ftv47.atsp;20524;ms;1790;1;141;120;140;139;118;;;;;;;;;;;;;
ftv47.atsp;20617;ms;1842;1;143;121;141;141;117;;;;;;;;;;;;;
ftv47.atsp;20636;ms;1842;1;141;119;141;142;120;;;;;;;;;;;;;
ftv47.atsp;20554;ms;1842;1;139;119;139;140;116;;;;;;;;;;;;;
ftv47.atsp;20609;ms;1856;1;142;118;139;140;117;;;;;;;;;;;;;
ftv47.atsp;20669;ms;1833;1;141;119;141;140;117;;;;;;;;;;;;;
ftv47.atsp;20585;ms;1842;1;142;120;140;139;120;;;;;;;;;;;;;
ftv47.atsp;20607;ms;1777;1;140;118;142;143;117;;;;;;;;;;;;;
ftv47.atsp;20694;ms;1833;1;140;118;138;138;117;;;;;;;;;;;;;
ftv47.atsp;20559;ms;1842;1;139;118;140;141;117;;;;;;;;;;;;;
ftv47.atsp;20651;ms;1832;1;140;119;139;139;118;;;;;;;;;;;;;
ftv47.atsp;20682;ms;1790;1;142;120;141;141;118;;;;;;;;;;;;;
ftv47.atsp;20547;ms;1815;1;143;120;140;141;118;;;;;;;;;;;;;
ftv47.atsp;20629;ms;1842;1;141;120;140;141;118;;;;;;;;;;;;;
ftv47.atsp;20692;ms;1833;1;137;117;137;138;116;;;;;;;;;;;;;
ftv47.atsp;20672;ms;1842;1;138;117;138;138;116;;;;;;;;;;;;;
ftv47.atsp;20664;ms;1842;1;141;120;139;139;116;;;;;;;;;;;;;
ftv47.atsp;20647;ms;1820;1;135;113;134;135;113;;;;;;;;;;;;;
ftv47.atsp;21049;ms;1845;1;129;110;130;129;110;;;;;;;;;;;;;
ftv47.atsp;20655;ms;1845;1;140;119;139;141;119;;;;;;;;;;;;;
ftv47.atsp;20686;ms;1842;1;142;119;142;142;118;;;;;;;;;;;;;
ftv47.atsp;20515;ms;1832;1;142;119;140;142;117;;;;;;;;;;;;;
ftv47.atsp;20562;ms;1814;1;142;120;141;141;118;;;;;;;;;;;;;
ftv47.atsp;20522;ms;1838;1;141;119;141;142;117;;;;;;;;;;;;;
ftv47.atsp;20616;ms;1777;1;139;121;140;142;117;;;;;;;;;;;;;
ftv47.atsp;20598;ms;1842;1;141;120;141;142;119;;;;;;;;;;;;;
ftv47.atsp;20517;ms;1840;1;143;121;142;142;118;;;;;;;;;;;;;
ftv47.atsp;20623;ms;1842;1;143;120;141;145;120;;;;;;;;;;;;;
ftv47.atsp;20516;ms;1842;1;144;120;143;142;119;;;;;;;;;;;;;
ftv47.atsp;20588;ms;1842;1;143;121;142;142;121;;;;;;;;;;;;;
ftv47.atsp;20514;ms;1820;1;143;120;142;143;120;;;;;;;;;;;;;
ftv47.atsp;20636;ms;1842;1;142;121;141;142;120;;;;;;;;;;;;;
ftv47.atsp;20673;ms;1777;1;142;122;141;141;119;;;;;;;;;;;;;
ftv47.atsp;20576;ms;1777;1;142;121;142;143;117;;;;;;;;;;;;;
ftv47.atsp;20511;ms;1820;1;142;119;142;141;118;;;;;;;;;;;;;
ftv47.atsp;20527;ms;1842;1;144;120;141;141;119;;;;;;;;;;;;;
ftv47.atsp;20510;ms;1842;1;142;122;142;142;120;;;;;;;;;;;;;
ftv47.atsp;20538;ms;1842;1;141;122;142;143;119;;;;;;;;;;;;;
ftv47.atsp;20539;ms;1842;1;142;122;139;142;118;;;;;;;;;;;;;
ftv47.atsp;20557;ms;1842;1;142;121;142;142;120;;;;;;;;;;;;;
ftv47.atsp;20548;ms;1842;1;121;103;119;119;100;;;;;;;;;;;;;
ftv47.atsp;21189;ms;1788;1;142;121;143;140;118;;;;;;;;;;;;;
ftv47.atsp;20493;ms;1842;1;143;121;142;143;119;;;;;;;;;;;;;
